"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.5956,1.4323e+06,0.33285,753.97,0,0,5.5568e+05,25.632,293.5,114.31,0,0,1,0,-3,0,0
6.5956,1.4323e+06,0.33287,754.01,0,0,5.5568e+05,25.632,293.5,114.32,0,0,1,0.013,-2.987,0,0
6.5957,1.4323e+06,0.33289,754.06,0,0,5.5568e+05,25.632,293.49,114.33,0,0,1,0.026,-2.974,0,0
6.5956,1.4323e+06,0.33293,754.15,0,0,5.5568e+05,25.631,293.49,114.34,0,0,1,0.039,-2.961,0,0
6.5954,1.4323e+06,0.33301,754.3,0,0,5.5566e+05,25.63,293.49,114.37,0,0,1,0.052,-2.948,0,0
6.5953,1.4322e+06,0.33308,754.44,0,0,5.5564e+05,25.629,293.49,114.39,0,0,1,0.065,-2.935,0,0
6.595,1.4322e+06,0.3332,754.68,0,0,5.5561e+05,25.627,293.48,114.43,0,0,1,0.078,-2.922,0,0
6.5948,1.4322e+06,0.33332,754.92,0,0,5.5558e+05,25.626,293.48,114.47,0,0,1,0.091,-2.909,0,0
6.5944,1.4321e+06,0.33347,755.21,0,0,5.5554e+05,25.623,293.47,114.52,0,0,1,0.104,-2.896,0,0
6.5941,1.432e+06,0.33364,755.54,0,0,5.555e+05,25.621,293.47,114.58,0,0,1,0.117,-2.883,0,0
6.5937,1.432e+06,0.33381,755.87,0,0,5.5546e+05,25.619,293.46,114.63,0,0,1,0.13,-2.87,0,0
6.5933,1.4319e+06,0.33402,756.3,0,0,5.554e+05,25.616,293.45,114.71,0,0,1,0.143,-2.857,0,0
6.5928,1.4318e+06,0.33424,756.72,0,0,5.5534e+05,25.612,293.44,114.78,0,0,1,0.156,-2.844,0,0
6.5923,1.4317e+06,0.33448,757.2,0,0,5.5528e+05,25.609,293.43,114.86,0,0,1,0.169,-2.831,0,0
6.5917,1.4316e+06,0.33474,757.72,0,0,5.5522e+05,25.605,293.42,114.95,0,0,1,0.182,-2.818,0,0
6.5911,1.4315e+06,0.33501,758.24,0,0,5.5515e+05,25.601,293.41,115.04,0,0,1,0.195,-2.805,0,0
6.5905,1.4314e+06,0.33532,758.85,0,0,5.5507e+05,25.597,293.4,115.14,0,0,1,0.208,-2.792,0,0
6.5898,1.4312e+06,0.33564,759.47,0,0,5.5499e+05,25.592,293.39,115.25,0,0,1,0.221,-2.779,0,0
6.5891,1.4311e+06,0.33597,760.13,0,0,5.549e+05,25.588,293.38,115.36,0,0,1,0.234,-2.766,0,0
6.5883,1.431e+06,0.33633,760.84,0,0,5.5481e+05,25.582,293.36,115.48,0,0,1,0.247,-2.753,0,0
6.5875,1.4308e+06,0.3367,761.55,0,0,5.5472e+05,25.577,293.35,115.61,0,0,1,0.26,-2.74,0,0
6.5866,1.4307e+06,0.33711,762.35,0,0,5.5461e+05,25.571,293.33,115.74,0,0,1,0.273,-2.727,0,0
6.5857,1.4305e+06,0.33752,763.16,0,0,5.5451e+05,25.565,293.32,115.88,0,0,1,0.286,-2.714,0,0
6.5848,1.4303e+06,0.33795,764.01,0,0,5.544e+05,25.559,293.3,116.03,0,0,1,0.299,-2.701,0,0
6.5838,1.4301e+06,0.33841,764.9,0,0,5.5428e+05,25.552,293.28,116.18,0,0,1,0.312,-2.688,0,0
6.5828,1.43e+06,0.33887,765.8,0,0,5.5416e+05,25.546,293.26,116.33,0,0,1,0.325,-2.675,0,0
6.5817,1.4298e+06,0.33937,766.79,0,0,5.5403e+05,25.538,293.24,116.5,0,0,1,0.338,-2.662,0,0
6.5806,1.4295e+06,0.33988,767.78,0,0,5.539e+05,25.531,293.22,116.67,0,0,1,0.351,-2.649,0,0
6.5794,1.4293e+06,0.34041,768.82,0,0,5.5377e+05,25.523,293.2,116.85,0,0,1,0.364,-2.636,0,0
6.5782,1.4291e+06,0.34097,769.9,0,0,5.5362e+05,25.515,293.18,117.04,0,0,1,0.377,-2.623,0,0
6.577,1.4289e+06,0.34152,770.99,0,0,5.5348e+05,25.507,293.16,117.23,0,0,1,0.39,-2.61,0,0
6.5756,1.4286e+06,0.34213,772.17,0,0,5.5332e+05,25.498,293.14,117.43,0,0,1,0.403,-2.597,0,0
6.5743,1.4284e+06,0.34273,773.35,0,0,5.5317e+05,25.49,293.11,117.63,0,0,1,0.416,-2.584,0,0
6.5729,1.4281e+06,0.34336,774.57,0,0,5.53e+05,25.48,293.09,117.84,0,0,1,0.429,-2.571,0,0
6.5715,1.4279e+06,0.34402,775.84,0,0,5.5283e+05,25.471,293.06,118.06,0,0,1,0.442,-2.558,0,0
6.57,1.4276e+06,0.34467,777.11,0,0,5.5266e+05,25.461,293.04,118.28,0,0,1,0.455,-2.545,0,0
6.5685,1.4273e+06,0.34538,778.48,0,0,5.5248e+05,25.451,293.01,118.52,0,0,1,0.468,-2.532,0,0
6.5669,1.427e+06,0.34608,779.84,0,0,5.5229e+05,25.44,292.98,118.75,0,0,1,0.481,-2.519,0,0
6.5653,1.4267e+06,0.34681,781.26,0,0,5.521e+05,25.43,292.95,119,0,0,1,0.494,-2.506,0,0
6.5636,1.4264e+06,0.34756,782.71,0,0,5.5191e+05,25.418,292.92,119.25,0,0,1,0.507,-2.493,0,0
6.5619,1.4261e+06,0.34832,784.17,0,0,5.5171e+05,25.407,292.89,119.5,0,0,1,0.52,-2.48,0,0
6.5601,1.4258e+06,0.34912,785.72,0,0,5.515e+05,25.395,292.86,119.77,0,0,1,0.533,-2.467,0,0
6.5583,1.4255e+06,0.34993,787.27,0,0,5.5129e+05,25.383,292.83,120.04,0,0,1,0.546,-2.454,0,0
6.5565,1.4251e+06,0.35076,788.87,0,0,5.5107e+05,25.371,292.79,120.32,0,0,1,0.559,-2.441,0,0
6.5546,1.4248e+06,0.35161,790.52,0,0,5.5084e+05,25.358,292.76,120.61,0,0,1,0.572,-2.428,0,0
6.5526,1.4244e+06,0.35247,792.16,0,0,5.5061e+05,25.346,292.73,120.89,0,0,1,0.585,-2.415,0,0
6.5506,1.424e+06,0.35337,793.89,0,0,5.5037e+05,25.332,292.69,121.19,0,0,1,0.598,-2.402,0,0
6.5485,1.4237e+06,0.35428,795.63,0,0,5.5013e+05,25.318,292.65,121.5,0,0,1,0.611,-2.389,0,0
6.5464,1.4233e+06,0.35521,797.41,0,0,5.4989e+05,25.304,292.62,121.81,0,0,1,0.624,-2.376,0,0
6.5443,1.4229e+06,0.35616,799.24,0,0,5.4963e+05,25.29,292.58,122.13,0,0,1,0.637,-2.363,0,0
6.5421,1.4225e+06,0.35712,801.07,0,0,5.4937e+05,25.276,292.54,122.45,0,0,1,0.65,-2.35,0,0
6.5398,1.4221e+06,0.35813,802.99,0,0,5.491e+05,25.26,292.5,122.79,0,0,1,0.663,-2.337,0,0
6.5375,1.4216e+06,0.35913,804.91,0,0,5.4883e+05,25.245,292.46,123.12,0,0,1,0.676,-2.324,0,0
6.5351,1.4212e+06,0.36017,806.87,0,0,5.4855e+05,25.229,292.41,123.47,0,0,1,0.689,-2.311,0,0
6.5327,1.4208e+06,0.36123,808.88,0,0,5.4827e+05,25.213,292.37,123.82,0,0,1,0.702,-2.298,0,0
6.5303,1.4203e+06,0.36229,810.9,0,0,5.4798e+05,25.197,292.33,124.18,0,0,1,0.715,-2.285,0,0
6.5277,1.4198e+06,0.3634,813,0,0,5.4768e+05,25.18,292.28,124.55,0,0,1,0.728,-2.272,0,0
6.5251,1.4194e+06,0.36451,815.1,0,0,5.4738e+05,25.163,292.23,124.92,0,0,1,0.741,-2.259,0,0
6.5225,1.4189e+06,0.36565,817.25,0,0,5.4707e+05,25.146,292.19,125.3,0,0,1,0.754,-2.246,0,0
6.5198,1.4184e+06,0.36681,819.44,0,0,5.4675e+05,25.128,292.14,125.69,0,0,1,0.767,-2.233,0,0
6.5171,1.4179e+06,0.36797,821.63,0,0,5.4643e+05,25.11,292.09,126.07,0,0,1,0.78,-2.22,0,0
6.5142,1.4174e+06,0.36919,823.91,0,0,5.461e+05,25.091,292.04,126.48,0,0,1,0.793,-2.207,0,0
6.5114,1.4168e+06,0.37041,826.19,0,0,5.4576e+05,25.072,291.99,126.89,0,0,1,0.806,-2.194,0,0
6.5084,1.4163e+06,0.37165,828.52,0,0,5.4542e+05,25.053,291.93,127.3,0,0,1,0.819,-2.181,0,0
6.5054,1.4157e+06,0.37292,830.89,0,0,5.4507e+05,25.033,291.88,127.72,0,0,1,0.832,-2.168,0,0
6.5024,1.4152e+06,0.37419,833.26,0,0,5.4472e+05,25.013,291.83,128.15,0,0,1,0.845,-2.155,0,0
6.4993,1.4146e+06,0.37551,835.72,0,0,5.4435e+05,24.992,291.77,128.59,0,0,1,0.858,-2.142,0,0
6.4962,1.414e+06,0.37684,838.18,0,0,5.4398e+05,24.971,291.71,129.03,0,0,1,0.871,-2.129,0,0
6.4929,1.4134e+06,0.37819,840.69,0,0,5.436e+05,24.95,291.66,129.48,0,0,1,0.884,-2.116,0,0
6.4896,1.4128e+06,0.37957,843.23,0,0,5.4322e+05,24.928,291.6,129.94,0,0,1,0.897,-2.103,0,0
6.4863,1.4122e+06,0.38094,845.78,0,0,5.4283e+05,24.907,291.54,130.39,0,0,1,0.91,-2.09,0,0
6.4829,1.4116e+06,0.38238,848.42,0,0,5.4243e+05,24.884,291.48,130.87,0,0,1,0.923,-2.077,0,0
6.4794,1.4109e+06,0.38381,851.05,0,0,5.4202e+05,24.861,291.41,131.35,0,0,1,0.936,-2.064,0,0
6.4759,1.4103e+06,0.38527,853.73,0,0,5.4161e+05,24.838,291.35,131.83,0,0,1,0.949,-2.051,0,0
6.4723,1.4096e+06,0.38676,856.45,0,0,5.4119e+05,24.814,291.29,132.33,0,0,1,0.962,-2.038,0,0
6.4687,1.409e+06,0.38824,859.17,0,0,5.4076e+05,24.79,291.22,132.82,0,0,1,0.975,-2.025,0,0
6.4649,1.4083e+06,0.38978,861.97,0,0,5.4032e+05,24.765,291.15,133.33,0,0,1,0.988,-2.012,0,0
6.4611,1.4076e+06,0.39133,864.78,0,0,5.3988e+05,24.74,291.08,133.84,0,0,1,1.001,-1.999,0,0
6.4573,1.4069e+06,0.3929,867.63,0,0,5.3943e+05,24.715,291.01,134.36,0,0,1,1.014,-1.986,0,0
6.4533,1.4061e+06,0.3945,870.52,0,0,5.3897e+05,24.689,290.94,134.9,0,0,1,1.027,-1.973,0,0
6.4494,1.4054e+06,0.39609,873.41,0,0,5.3851e+05,24.663,290.87,135.43,0,0,1,1.04,-1.96,0,0
6.4453,1.4046e+06,0.39775,876.38,0,0,5.3803e+05,24.635,290.8,135.97,0,0,1,1.053,-1.947,0,0
6.4412,1.4039e+06,0.3994,879.36,0,0,5.3754e+05,24.608,290.72,136.52,0,0,1,1.066,-1.934,0,0
6.437,1.4031e+06,0.40109,882.37,0,0,5.3705e+05,24.581,290.65,137.08,0,0,1,1.079,-1.921,0,0
6.4327,1.4023e+06,0.4028,885.43,0,0,5.3655e+05,24.552,290.57,137.65,0,0,1,1.092,-1.908,0,0
6.4284,1.4015e+06,0.40451,888.48,0,0,5.3605e+05,24.524,290.49,138.21,0,0,1,1.105,-1.895,0,0
6.4239,1.4007e+06,0.40628,891.62,0,0,5.3553e+05,24.495,290.41,138.8,0,0,1,1.118,-1.882,0,0
6.4194,1.3999e+06,0.40805,894.75,0,0,5.3501e+05,24.465,290.33,139.38,0,0,1,1.131,-1.869,0,0
6.4149,1.399e+06,0.40985,897.93,0,0,5.3447e+05,24.435,290.25,139.98,0,0,1,1.144,-1.856,0,0
6.4102,1.3982e+06,0.41168,901.14,0,0,5.3393e+05,24.404,290.16,140.58,0,0,1,1.157,-1.843,0,0
6.4055,1.3973e+06,0.4135,904.36,0,0,5.3339e+05,24.374,290.08,141.18,0,0,1,1.17,-1.83,0,0
6.4007,1.3964e+06,0.41539,907.65,0,0,5.3282e+05,24.342,289.99,141.81,0,0,1,1.183,-1.817,0,0
6.3958,1.3955e+06,0.41727,910.94,0,0,5.3226e+05,24.31,289.9,142.43,0,0,1,1.196,-1.804,0,0
6.3909,1.3946e+06,0.41919,914.28,0,0,5.3168e+05,24.278,289.81,143.06,0,0,1,1.209,-1.791,0,0
6.3858,1.3937e+06,0.42113,917.64,0,0,5.3109e+05,24.244,289.72,143.7,0,0,1,1.222,-1.778,0,0
6.3808,1.3927e+06,0.42308,921.01,0,0,5.305e+05,24.211,289.63,144.34,0,0,1,1.235,-1.765,0,0
6.3755,1.3918e+06,0.42508,924.46,0,0,5.2989e+05,24.177,289.54,145,0,0,1,1.248,-1.752,0,0
6.3703,1.3908e+06,0.42709,927.9,0,0,5.2928e+05,24.142,289.44,145.66,0,0,1,1.261,-1.739,0,0
6.3649,1.3898e+06,0.42912,931.38,0,0,5.2866e+05,24.107,289.34,146.33,0,0,1,1.274,-1.726,0,0
6.3595,1.3888e+06,0.43118,934.89,0,0,5.2803e+05,24.071,289.24,147.01,0,0,1,1.287,-1.713,0,0
6.354,1.3878e+06,0.43325,938.41,0,0,5.2739e+05,24.036,289.14,147.69,0,0,1,1.3,-1.7,0,0
6.3484,1.3867e+06,0.43537,942,0,0,5.2674e+05,23.999,289.04,148.38,0,0,1,1.313,-1.687,0,0
6.3427,1.3857e+06,0.4375,945.58,0,0,5.2608e+05,23.962,288.94,149.08,0,0,1,1.326,-1.674,0,0
6.3369,1.3846e+06,0.43965,949.2,0,0,5.2541e+05,23.924,288.83,149.79,0,0,1,1.339,-1.661,0,0
6.3311,1.3835e+06,0.44184,952.86,0,0,5.2473e+05,23.885,288.73,150.51,0,0,1,1.352,-1.648,0,0
6.3252,1.3824e+06,0.44402,956.51,0,0,5.2404e+05,23.847,288.62,151.22,0,0,1,1.365,-1.635,0,0
6.3191,1.3813e+06,0.44627,960.23,0,0,5.2334e+05,23.807,288.51,151.96,0,0,1,1.378,-1.622,0,0
6.313,1.3802e+06,0.44852,963.95,0,0,5.2263e+05,23.767,288.4,152.69,0,0,1,1.391,-1.609,0,0
6.3068,1.379e+06,0.4508,967.7,0,0,5.2191e+05,23.726,288.28,153.44,0,0,1,1.404,-1.596,0,0
6.3004,1.3778e+06,0.45311,971.49,0,0,5.2118e+05,23.685,288.17,154.2,0,0,1,1.417,-1.583,0,0
6.2941,1.3767e+06,0.45542,975.27,0,0,5.2044e+05,23.644,288.05,154.95,0,0,1,1.43,-1.57,0,0
6.2875,1.3754e+06,0.45779,979.12,0,0,5.1968e+05,23.601,287.93,155.72,0,0,1,1.443,-1.557,0,0
6.281,1.3742e+06,0.46016,982.96,0,0,5.1892e+05,23.558,287.81,156.5,0,0,1,1.456,-1.544,0,0
6.2743,1.373e+06,0.46257,986.84,0,0,5.1815e+05,23.514,287.69,157.28,0,0,1,1.469,-1.531,0,0
6.2675,1.3717e+06,0.465,990.74,0,0,5.1737e+05,23.47,287.56,158.08,0,0,1,1.482,-1.518,0,0
6.2607,1.3705e+06,0.46744,994.64,0,0,5.1658e+05,23.426,287.44,158.87,0,0,1,1.495,-1.505,0,0
6.2537,1.3692e+06,0.46994,998.6,0,0,5.1577e+05,23.38,287.31,159.68,0,0,1,1.508,-1.492,0,0
6.2466,1.3678e+06,0.47243,1002.6,0,0,5.1495e+05,23.334,287.18,160.5,0,0,1,1.521,-1.479,0,0
6.2395,1.3665e+06,0.47497,1006.5,0,0,5.1413e+05,23.287,287.05,161.32,0,0,1,1.534,-1.466,0,0
6.2322,1.3652e+06,0.47753,1010.6,0,0,5.1329e+05,23.24,286.91,162.15,0,0,1,1.547,-1.453,0,0
6.2249,1.3638e+06,0.48009,1014.6,0,0,5.1245e+05,23.193,286.78,162.99,0,0,1,1.56,-1.44,0,0
6.2173,1.3624e+06,0.48272,1018.6,0,0,5.1158e+05,23.144,286.64,163.84,0,0,1,1.573,-1.427,0,0
6.2098,1.361e+06,0.48535,1022.7,0,0,5.1071e+05,23.094,286.5,164.69,0,0,1,1.586,-1.414,0,0
6.2021,1.3596e+06,0.48801,1026.8,0,0,5.0982e+05,23.045,286.36,165.55,0,0,1,1.599,-1.401,0,0
6.1943,1.3581e+06,0.49071,1030.9,0,0,5.0893e+05,22.994,286.22,166.42,0,0,1,1.612,-1.388,0,0
6.1865,1.3566e+06,0.4934,1035,0,0,5.0803e+05,22.943,286.07,167.3,0,0,1,1.625,-1.375,0,0
6.1784,1.3551e+06,0.49616,1039.1,0,0,5.071e+05,22.891,285.92,168.19,0,0,1,1.638,-1.362,0,0
6.1703,1.3536e+06,0.49892,1043.3,0,0,5.0617e+05,22.839,285.77,169.08,0,0,1,1.651,-1.349,0,0
6.1621,1.3521e+06,0.50171,1047.4,0,0,5.0523e+05,22.786,285.62,169.98,0,0,1,1.664,-1.336,0,0
6.1538,1.3505e+06,0.50454,1051.6,0,0,5.0427e+05,22.732,285.47,170.89,0,0,1,1.677,-1.323,0,0
6.1454,1.349e+06,0.50736,1055.8,0,0,5.0332e+05,22.678,285.31,171.8,0,0,1,1.69,-1.31,0,0
6.1368,1.3474e+06,0.51026,1060,0,0,5.0233e+05,22.622,285.15,172.73,0,0,1,1.703,-1.297,0,0
6.1282,1.3458e+06,0.51315,1064.2,0,0,5.0134e+05,22.566,284.99,173.66,0,0,1,1.716,-1.284,0,0
6.1194,1.3441e+06,0.51608,1068.5,0,0,5.0034e+05,22.51,284.83,174.6,0,0,1,1.729,-1.271,0,0
6.1105,1.3425e+06,0.51904,1072.7,0,0,4.9932e+05,22.452,284.66,175.55,0,0,1,1.742,-1.258,0,0
6.1016,1.3408e+06,0.522,1077,0,0,4.983e+05,22.395,284.5,176.5,0,0,1,1.755,-1.245,0,0
6.0925,1.3391e+06,0.52502,1081.2,0,0,4.9725e+05,22.335,284.32,177.47,0,0,1,1.768,-1.232,0,0
6.0833,1.3374e+06,0.52805,1085.5,0,0,4.962e+05,22.276,284.15,178.44,0,0,1,1.781,-1.219,0,0
6.0739,1.3356e+06,0.53111,1089.8,0,0,4.9514e+05,22.216,283.98,179.42,0,0,1,1.794,-1.206,0,0
6.0645,1.3338e+06,0.53421,1094.1,0,0,4.9405e+05,22.155,283.8,180.41,0,0,1,1.807,-1.193,0,0
6.055,1.3321e+06,0.5373,1098.4,0,0,4.9297e+05,22.094,283.62,181.4,0,0,1,1.82,-1.18,0,0
6.0452,1.3302e+06,0.54047,1102.7,0,0,4.9186e+05,22.031,283.44,182.41,0,0,1,1.833,-1.167,0,0
6.0354,1.3284e+06,0.54363,1107,0,0,4.9075e+05,21.968,283.26,183.42,0,0,1,1.846,-1.154,0,0
6.0255,1.3265e+06,0.54683,1111.3,0,0,4.8962e+05,21.905,283.07,184.44,0,0,1,1.859,-1.141,0,0
6.0154,1.3246e+06,0.55006,1115.6,0,0,4.8847e+05,21.84,282.88,185.46,0,0,1,1.872,-1.128,0,0
6.0053,1.3227e+06,0.55329,1119.9,0,0,4.8732e+05,21.775,282.69,186.49,0,0,1,1.885,-1.115,0,0
5.9949,1.3208e+06,0.5566,1124.3,0,0,4.8615e+05,21.709,282.5,187.54,0,0,1,1.898,-1.102,0,0
5.9846,1.3188e+06,0.5599,1128.6,0,0,4.8497e+05,21.642,282.3,188.59,0,0,1,1.911,-1.089,0,0
5.974,1.3169e+06,0.56323,1132.9,0,0,4.8377e+05,21.575,282.1,189.64,0,0,1,1.924,-1.076,0,0
5.9633,1.3148e+06,0.5666,1137.2,0,0,4.8256e+05,21.507,281.9,190.71,0,0,1,1.937,-1.063,0,0
5.9526,1.3128e+06,0.56998,1141.6,0,0,4.8135e+05,21.438,281.7,191.78,0,0,1,1.95,-1.05,0,0
5.9416,1.3108e+06,0.57342,1145.9,0,0,4.801e+05,21.368,281.49,192.86,0,0,1,1.963,-1.037,0,0
5.9306,1.3087e+06,0.57686,1150.2,0,0,4.7886e+05,21.298,281.28,193.95,0,0,1,1.976,-1.024,0,0
5.9194,1.3066e+06,0.58033,1154.5,0,0,4.776e+05,21.227,281.07,195.04,0,0,1,1.989,-1.011,0,0
5.9081,1.3044e+06,0.58384,1158.8,0,0,4.7632e+05,21.155,280.85,196.15,0,0,1,2.002,-0.998,0,0
5.8968,1.3023e+06,0.58735,1163.1,0,0,4.7504e+05,21.082,280.64,197.25,0,0,1,2.015,-0.985,0,0
5.8851,1.3001e+06,0.59093,1167.4,0,0,4.7373e+05,21.008,280.41,198.37,0,0,1,2.028,-0.972,0,0
5.8735,1.2979e+06,0.59451,1171.7,0,0,4.7241e+05,20.934,280.19,199.5,0,0,1,2.041,-0.959,0,0
5.8617,1.2957e+06,0.59813,1176,0,0,4.7108e+05,20.859,279.97,200.63,0,0,1,2.054,-0.946,0,0
5.8497,1.2934e+06,0.60178,1180.3,0,0,4.6974e+05,20.783,279.74,201.77,0,0,1,2.067,-0.933,0,0
5.8377,1.2912e+06,0.60543,1184.5,0,0,4.6839e+05,20.707,279.51,202.91,0,0,1,2.08,-0.92,0,0
5.8254,1.2888e+06,0.60915,1188.8,0,0,4.6701e+05,20.63,279.27,204.07,0,0,1,2.093,-0.907,0,0
5.8131,1.2865e+06,0.61287,1193,0,0,4.6563e+05,20.552,279.04,205.23,0,0,1,2.106,-0.894,0,0
5.8006,1.2841e+06,0.61662,1197.2,0,0,4.6423e+05,20.473,278.8,206.4,0,0,1,2.119,-0.881,0,0
5.788,1.2817e+06,0.62041,1201.4,0,0,4.6282e+05,20.393,278.55,207.58,0,0,1,2.132,-0.868,0,0
5.7754,1.2794e+06,0.6242,1205.6,0,0,4.614e+05,20.313,278.31,208.76,0,0,1,2.145,-0.855,0,0
5.7624,1.2769e+06,0.62806,1209.8,0,0,4.5996e+05,20.232,278.06,209.95,0,0,1,2.158,-0.842,0,0
5.7495,1.2744e+06,0.63192,1214,0,0,4.5851e+05,20.15,277.81,211.15,0,0,1,2.171,-0.829,0,0
5.7363,1.2719e+06,0.63582,1218.1,0,0,4.5704e+05,20.067,277.56,212.35,0,0,1,2.184,-0.816,0,0
5.723,1.2694e+06,0.63975,1222.2,0,0,4.5556e+05,19.984,277.3,213.57,0,0,1,2.197,-0.803,0,0
5.7097,1.2669e+06,0.64368,1226.3,0,0,4.5408e+05,19.9,277.04,214.78,0,0,1,2.21,-0.79,0,0
5.6961,1.2643e+06,0.64768,1230.4,0,0,4.5256e+05,19.815,276.78,216.01,0,0,1,2.223,-0.777,0,0
5.6825,1.2617e+06,0.65168,1234.4,0,0,4.5105e+05,19.729,276.51,217.24,0,0,1,2.236,-0.764,0,0
5.6687,1.2591e+06,0.65571,1238.5,0,0,4.4952e+05,19.643,276.24,218.48,0,0,1,2.249,-0.751,0,0
5.6547,1.2564e+06,0.65978,1242.5,0,0,4.4797e+05,19.555,275.97,219.73,0,0,1,2.262,-0.738,0,0
5.6408,1.2538e+06,0.66385,1246.5,0,0,4.4642e+05,19.468,275.7,220.97,0,0,1,2.275,-0.725,0,0
5.6265,1.251e+06,0.66799,1250.4,0,0,4.4484e+05,19.379,275.42,222.24,0,0,1,2.288,-0.712,0,0
5.6122,1.2483e+06,0.67213,1254.3,0,0,4.4326e+05,19.29,275.14,223.5,0,0,1,2.301,-0.699,0,0
5.5977,1.2456e+06,0.6763,1258.2,0,0,4.4166e+05,19.199,274.86,224.77,0,0,1,2.314,-0.686,0,0
5.5831,1.2428e+06,0.68051,1262,0,0,4.4004e+05,19.108,274.57,226.05,0,0,1,2.327,-0.673,0,0
5.5685,1.24e+06,0.68472,1265.9,0,0,4.3843e+05,19.017,274.28,227.33,0,0,1,2.34,-0.66,0,0
5.5535,1.2371e+06,0.689,1269.7,0,0,4.3678e+05,18.925,273.99,228.63,0,0,1,2.353,-0.647,0,0
5.5386,1.2342e+06,0.69327,1273.4,0,0,4.3514e+05,18.832,273.69,229.92,0,0,1,2.366,-0.634,0,0
5.5234,1.2313e+06,0.69758,1277.1,0,0,4.3348e+05,18.738,273.39,231.23,0,0,1,2.379,-0.621,0,0
5.5081,1.2284e+06,0.70193,1280.8,0,0,4.318e+05,18.643,273.09,232.54,0,0,1,2.392,-0.608,0,0
5.4929,1.2255e+06,0.70627,1284.5,0,0,4.3012e+05,18.549,272.79,233.85,0,0,1,2.405,-0.595,0,0
5.4773,1.2225e+06,0.71068,1288.1,0,0,4.2841e+05,18.452,272.47,235.17,0,0,1,2.418,-0.582,0,0
5.4616,1.2195e+06,0.71509,1291.6,0,0,4.267e+05,18.356,272.16,236.5,0,0,1,2.431,-0.569,0,0
5.4459,1.2165e+06,0.71954,1295.2,0,0,4.2498e+05,18.259,271.85,237.83,0,0,1,2.444,-0.556,0,0
5.4299,1.2134e+06,0.72402,1298.6,0,0,4.2324e+05,18.16,271.53,239.17,0,0,1,2.457,-0.543,0,0
5.414,1.2103e+06,0.7285,1302.1,0,0,4.215e+05,18.062,271.21,240.51,0,0,1,2.47,-0.53,0,0
5.3978,1.2072e+06,0.73304,1305.5,0,0,4.1973e+05,17.963,270.89,241.86,0,0,1,2.483,-0.517,0,0
5.3815,1.2041e+06,0.73759,1308.8,0,0,4.1796e+05,17.863,270.56,243.22,0,0,1,2.496,-0.504,0,0
5.3651,1.2009e+06,0.74217,1312.2,0,0,4.1618e+05,17.762,270.23,244.58,0,0,1,2.509,-0.491,0,0
5.3485,1.1977e+06,0.74678,1315.4,0,0,4.1438e+05,17.661,269.9,245.94,0,0,1,2.522,-0.478,0,0
5.332,1.1945e+06,0.75139,1318.7,0,0,4.1259e+05,17.56,269.56,247.31,0,0,1,2.535,-0.465,0,0
5.3151,1.1913e+06,0.75606,1321.8,0,0,4.1076e+05,17.457,269.22,248.69,0,0,1,2.548,-0.452,0,0
5.2982,1.188e+06,0.76074,1324.9,0,0,4.0894e+05,17.354,268.88,250.07,0,0,1,2.561,-0.439,0,0
5.2812,1.1847e+06,0.76545,1328,0,0,4.071e+05,17.25,268.53,251.45,0,0,1,2.574,-0.426,0,0
5.264,1.1814e+06,0.77019,1331,0,0,4.0525e+05,17.146,268.18,252.85,0,0,1,2.587,-0.413,0,0
5.2469,1.1781e+06,0.77493,1333.9,0,0,4.034e+05,17.041,267.83,254.24,0,0,1,2.6,-0.4,0,0
5.2294,1.1747e+06,0.77973,1336.8,0,0,4.0152e+05,16.935,267.47,255.64,0,0,1,2.613,-0.387,0,0
5.2119,1.1713e+06,0.78453,1339.7,0,0,3.9964e+05,16.829,267.12,257.04,0,0,1,2.626,-0.374,0,0
5.1943,1.1679e+06,0.78936,1342.5,0,0,3.9775e+05,16.723,266.76,258.45,0,0,1,2.639,-0.361,0,0
5.1765,1.1644e+06,0.79423,1345.2,0,0,3.9585e+05,16.616,266.39,259.87,0,0,1,2.652,-0.348,0,0
5.1588,1.161e+06,0.79909,1347.9,0,0,3.9395e+05,16.508,266.03,261.28,0,0,1,2.665,-0.335,0,0
5.1408,1.1575e+06,0.80402,1350.5,0,0,3.9203e+05,16.4,265.65,262.71,0,0,1,2.678,-0.322,0,0
5.1227,1.1539e+06,0.80894,1353,0,0,3.901e+05,16.291,265.28,264.13,0,0,1,2.691,-0.309,0,0
5.1046,1.1504e+06,0.8139,1355.5,0,0,3.8817e+05,16.182,264.9,265.56,0,0,1,2.704,-0.296,0,0
5.0862,1.1468e+06,0.81888,1357.9,0,0,3.8622e+05,16.072,264.52,266.99,0,0,1,2.717,-0.283,0,0
5.0679,1.1433e+06,0.82387,1360.4,0,0,3.8427e+05,15.962,264.14,268.43,0,0,1,2.73,-0.27,0,0
5.0494,1.1396e+06,0.82891,1362.6,0,0,3.823e+05,15.851,263.75,269.87,0,0,1,2.743,-0.257,0,0
5.0308,1.136e+06,0.83396,1364.9,0,0,3.8034e+05,15.74,263.37,271.31,0,0,1,2.756,-0.244,0,0
