"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.93997,2.0279e+05,0.16087,52.37,-2.3197e-18,0,80531,-1.1716,298.45,55.714,-2.4678e-18,0,1,11.505,8.505,0,0
0.93998,2.0279e+05,0.16083,52.357,0,0,80532,-1.1715,298.46,55.701,0,0,1,11.518,8.518,0,0
0.93998,2.0279e+05,0.16079,52.345,0,0,80532,-1.1715,298.46,55.687,0,0,1,11.531,8.531,0,0
0.93999,2.0279e+05,0.16075,52.332,0,0,80533,-1.1714,298.46,55.673,0,0,1,11.544,8.544,0,0
0.94,2.0279e+05,0.16071,52.32,0,0,80534,-1.1714,298.46,55.66,0,0,1,11.557,8.557,0,0
0.94,2.0279e+05,0.16067,52.307,-2.3075e-18,0,80535,-1.1714,298.46,55.646,-2.4548e-18,0,1,11.57,8.57,0,0
0.94001,2.0279e+05,0.16063,52.295,0,0,80535,-1.1713,298.46,55.632,0,0,1,11.583,8.583,0,0
0.94001,2.0279e+05,0.16059,52.282,0,0,80536,-1.1713,298.46,55.619,0,0,1,11.596,8.596,0,0
0.94002,2.0279e+05,0.16056,52.27,1.1208e-18,0,80537,-1.1712,298.46,55.605,1.1923e-18,0,1,11.609,8.609,0,0
0.94003,2.028e+05,0.16052,52.258,0,0,80537,-1.1712,298.46,55.592,0,0,1,11.622,8.622,0,0
0.94003,2.028e+05,0.16048,52.246,0,0,80538,-1.1712,298.46,55.579,0,0,1,11.635,8.635,0,0
0.94004,2.028e+05,0.16044,52.234,0,0,80539,-1.1711,298.46,55.565,0,0,1,11.648,8.648,0,0
0.94004,2.028e+05,0.1604,52.222,-2.1421e-18,0,80540,-1.1711,298.46,55.552,-2.2787e-18,0,1,11.661,8.661,0,0
0.94005,2.028e+05,0.16036,52.21,0,0,80540,-1.1711,298.46,55.539,0,0,1,11.674,8.674,0,0
0.94006,2.028e+05,0.16033,52.198,0,0,80541,-1.171,298.46,55.526,0,0,1,11.687,8.687,0,0
0.94006,2.028e+05,0.16029,52.186,0,0,80542,-1.171,298.47,55.513,0,0,1,11.7,8.7,0,0
0.94007,2.028e+05,0.16025,52.174,0,0,80542,-1.1709,298.47,55.501,0,0,1,11.713,8.713,0,0
0.94007,2.028e+05,0.16021,52.163,0,0,80543,-1.1709,298.47,55.488,0,0,1,11.726,8.726,0,0
0.94008,2.0281e+05,0.16018,52.151,0,0,80544,-1.1709,298.47,55.475,0,0,1,11.739,8.739,0,0
0.94008,2.0281e+05,0.16014,52.139,-2.214e-18,0,80544,-1.1708,298.47,55.463,-2.3551e-18,0,1,11.752,8.752,0,0
0.94009,2.0281e+05,0.1601,52.128,0,0,80545,-1.1708,298.47,55.45,0,0,1,11.765,8.765,0,0
0.94009,2.0281e+05,0.16007,52.116,0,0,80545,-1.1708,298.47,55.437,0,0,1,11.778,8.778,0,0
0.9401,2.0281e+05,0.16003,52.105,0,0,80546,-1.1707,298.47,55.425,0,0,1,11.791,8.791,0,0
0.9401,2.0281e+05,0.16,52.093,0,0,80547,-1.1707,298.47,55.412,0,0,1,11.804,8.804,0,0
0.94011,2.0281e+05,0.15996,52.083,0,0,80548,-1.1706,298.47,55.4,0,0,1,11.817,8.817,0,0
0.94012,2.0281e+05,0.15993,52.072,0,0,80548,-1.1706,298.47,55.389,0,0,1,11.83,8.83,0,0
0.94013,2.0281e+05,0.15989,52.061,0,0,80549,-1.1706,298.47,55.377,0,0,1,11.843,8.843,0,0
0.94013,2.0281e+05,0.15986,52.05,5.1627e-19,0,80550,-1.1705,298.47,55.365,5.4914e-19,0,1,11.856,8.856,0,0
0.94013,2.0282e+05,0.15982,52.039,0,0,80550,-1.1705,298.47,55.353,0,0,1,11.869,8.869,0,0
0.94014,2.0282e+05,0.15979,52.028,0,0,80551,-1.1705,298.47,55.341,0,0,1,11.882,8.882,0,0
0.94014,2.0282e+05,0.15975,52.017,0,0,80551,-1.1704,298.48,55.329,0,0,1,11.895,8.895,0,0
0.94015,2.0282e+05,0.15972,52.005,-2.2101e-18,0,80552,-1.1704,298.48,55.316,-2.3508e-18,0,1,11.908,8.908,0,0
0.94015,2.0282e+05,0.15968,51.993,0,0,80552,-1.1704,298.48,55.303,0,0,1,11.921,8.921,0,0
0.94016,2.0282e+05,0.15964,51.981,0,0,80553,-1.1703,298.48,55.29,0,0,1,11.934,8.934,0,0
0.94016,2.0282e+05,0.1596,51.97,0,0,80554,-1.1703,298.48,55.277,0,0,1,11.947,8.947,0,0
0.94017,2.0282e+05,0.15957,51.958,0,0,80555,-1.1702,298.48,55.265,0,0,1,11.96,8.96,0,0
0.94018,2.0282e+05,0.15953,51.948,0,0,80555,-1.1702,298.48,55.253,0,0,1,11.973,8.973,0,0
0.94018,2.0282e+05,0.1595,51.937,0,0,80556,-1.1702,298.48,55.241,0,0,1,11.986,8.986,0,0
0.94019,2.0283e+05,0.15946,51.926,0,0,80557,-1.1701,298.48,55.229,0,0,1,11.999,8.999,0,0
0.94019,2.0283e+05,0.15943,51.915,-1.8632e-18,0,80557,-1.1701,298.48,55.217,-1.9817e-18,0,1,12.012,9.012,0,0
0.9402,2.0283e+05,0.1594,51.905,0,0,80558,-1.1701,298.48,55.206,0,0,1,12.025,9.025,0,0
0.9402,2.0283e+05,0.15936,51.894,0,0,80558,-1.17,298.48,55.195,0,0,1,12.038,9.038,0,0
0.94021,2.0283e+05,0.15933,51.884,0,0,80559,-1.17,298.48,55.183,0,0,1,12.051,9.051,0,0
0.94021,2.0283e+05,0.1593,51.873,0,0,80560,-1.17,298.48,55.171,0,0,1,12.064,9.064,0,0
0.94022,2.0283e+05,0.15926,51.862,0,0,80560,-1.1699,298.48,55.16,0,0,1,12.077,9.077,0,0
0.94022,2.0283e+05,0.15923,51.852,0,0,80561,-1.1699,298.49,55.148,0,0,1,12.09,9.09,0,0
0.94023,2.0283e+05,0.15919,51.841,2.2432e-19,0,80561,-1.1699,298.49,55.136,2.3858e-19,0,1,12.103,9.103,0,0
0.94023,2.0283e+05,0.15916,51.83,0,0,80562,-1.1698,298.49,55.125,0,0,1,12.116,9.116,0,0
0.94024,2.0283e+05,0.15913,51.82,0,0,80563,-1.1698,298.49,55.114,0,0,1,12.129,9.129,0,0
0.94024,2.0284e+05,0.1591,51.81,0,0,80563,-1.1698,298.49,55.102,0,0,1,12.142,9.142,0,0
0.94025,2.0284e+05,0.15906,51.799,-1.808e-18,0,80564,-1.1697,298.49,55.091,-1.9229e-18,0,1,12.155,9.155,0,0
0.94025,2.0284e+05,0.15903,51.789,0,0,80564,-1.1697,298.49,55.08,0,0,1,12.168,9.168,0,0
0.94026,2.0284e+05,0.159,51.779,0,0,80565,-1.1697,298.49,55.068,0,0,1,12.181,9.181,0,0
0.94026,2.0284e+05,0.15896,51.768,-3.6161e-18,0,80566,-1.1696,298.49,55.057,-3.8458e-18,0,1,12.194,9.194,0,0
0.94027,2.0284e+05,0.15893,51.758,0,0,80566,-1.1696,298.49,55.046,0,0,1,12.207,9.207,0,0
0.94027,2.0284e+05,0.1589,51.748,0,0,80567,-1.1696,298.49,55.035,0,0,1,12.22,9.22,0,0
0.94028,2.0284e+05,0.15887,51.737,0,0,80567,-1.1695,298.49,55.023,0,0,1,12.233,9.233,0,0
0.94028,2.0284e+05,0.15883,51.727,0,0,80568,-1.1695,298.49,55.012,0,0,1,12.246,9.246,0,0
0.94029,2.0284e+05,0.1588,51.717,-1.9145e-18,0,80569,-1.1695,298.49,55.001,-2.0361e-18,0,1,12.259,9.259,0,0
0.94029,2.0284e+05,0.15877,51.706,0,0,80569,-1.1694,298.49,54.99,0,0,1,12.272,9.272,0,0
0.9403,2.0285e+05,0.15874,51.696,0,0,80570,-1.1694,298.49,54.979,0,0,1,12.285,9.285,0,0
0.9403,2.0285e+05,0.1587,51.686,0,0,80570,-1.1694,298.49,54.967,0,0,1,12.298,9.298,0,0
0.94031,2.0285e+05,0.15867,51.676,0,0,80571,-1.1693,298.5,54.957,0,0,1,12.311,9.311,0,0
0.94031,2.0285e+05,0.15864,51.666,0,0,80571,-1.1693,298.5,54.946,0,0,1,12.324,9.324,0,0
0.94032,2.0285e+05,0.15861,51.656,0,0,80572,-1.1693,298.5,54.935,0,0,1,12.337,9.337,0,0
0.94032,2.0285e+05,0.15858,51.646,0,0,80572,-1.1692,298.5,54.924,0,0,1,12.35,9.35,0,0
0.94033,2.0285e+05,0.15855,51.636,-1.8998e-18,0,80573,-1.1692,298.5,54.913,-2.0203e-18,0,1,12.363,9.363,0,0
0.94033,2.0285e+05,0.15851,51.626,0,0,80574,-1.1692,298.5,54.902,0,0,1,12.376,9.376,0,0
0.94034,2.0285e+05,0.15848,51.615,0,0,80574,-1.1691,298.5,54.89,0,0,1,12.389,9.389,0,0
0.94034,2.0285e+05,0.15845,51.605,0,0,80575,-1.1691,298.5,54.879,0,0,1,12.402,9.402,0,0
0.94035,2.0285e+05,0.15842,51.595,0,0,80576,-1.1691,298.5,54.868,0,0,1,12.415,9.415,0,0
0.94035,2.0286e+05,0.15838,51.585,0,0,80576,-1.169,298.5,54.857,0,0,1,12.428,9.428,0,0
0.94036,2.0286e+05,0.15835,51.575,0,0,80577,-1.169,298.5,54.846,0,0,1,12.441,9.441,0,0
0.94036,2.0286e+05,0.15832,51.565,-1.6776e-18,0,80577,-1.169,298.5,54.835,-1.7839e-18,0,1,12.454,9.454,0,0
0.94037,2.0286e+05,0.15829,51.555,0,0,80578,-1.1689,298.5,54.824,0,0,1,12.467,9.467,0,0
0.94037,2.0286e+05,0.15826,51.545,0,0,80578,-1.1689,298.5,54.814,0,0,1,12.48,9.48,0,0
0.94038,2.0286e+05,0.15823,51.535,0,0,80579,-1.1689,298.5,54.803,0,0,1,12.493,9.493,0,0
0.94038,2.0286e+05,0.1582,51.526,-1.6758e-18,0,80580,-1.1688,298.5,54.792,-1.782e-18,0,1,12.506,9.506,0,0
0.94039,2.0286e+05,0.15816,51.515,0,0,80580,-1.1688,298.5,54.781,0,0,1,12.519,9.519,0,0
0.94039,2.0286e+05,0.15813,51.505,0,0,80581,-1.1688,298.51,54.77,0,0,1,12.532,9.532,0,0
0.9404,2.0286e+05,0.1581,51.495,0,0,80581,-1.1687,298.51,54.759,0,0,1,12.545,9.545,0,0
0.9404,2.0286e+05,0.15807,51.485,0,0,80582,-1.1687,298.51,54.748,0,0,1,12.558,9.558,0,0
0.94041,2.0286e+05,0.15804,51.476,0,0,80582,-1.1687,298.51,54.738,0,0,1,12.571,9.571,0,0
0.94041,2.0287e+05,0.15801,51.466,0,0,80583,-1.1686,298.51,54.727,0,0,1,12.584,9.584,0,0
0.94042,2.0287e+05,0.15798,51.456,0,0,80583,-1.1686,298.51,54.716,0,0,1,12.597,9.597,0,0
0.94042,2.0287e+05,0.15795,51.447,-1.6109e-18,0,80584,-1.1686,298.51,54.706,-1.713e-18,0,1,12.61,9.61,0,0
0.94042,2.0287e+05,0.15792,51.437,0,0,80584,-1.1686,298.51,54.696,0,0,1,12.623,9.623,0,0
0.94043,2.0287e+05,0.15789,51.428,0,0,80585,-1.1685,298.51,54.686,0,0,1,12.636,9.636,0,0
0.94043,2.0287e+05,0.15786,51.419,0,0,80586,-1.1685,298.51,54.676,0,0,1,12.649,9.649,0,0
0.94044,2.0287e+05,0.15783,51.41,-1.5076e-18,0,80586,-1.1685,298.51,54.666,-1.603e-18,0,1,12.662,9.662,0,0
0.94044,2.0287e+05,0.1578,51.4,0,0,80587,-1.1684,298.51,54.655,0,0,1,12.675,9.675,0,0
0.94045,2.0287e+05,0.15777,51.391,0,0,80587,-1.1684,298.51,54.645,0,0,1,12.688,9.688,0,0
0.94045,2.0287e+05,0.15774,51.382,-1.5475e-18,0,80588,-1.1684,298.51,54.635,-1.6455e-18,0,1,12.701,9.701,0,0
0.94046,2.0287e+05,0.15771,51.372,0,0,80588,-1.1683,298.51,54.625,0,0,1,12.714,9.714,0,0
0.94046,2.0287e+05,0.15768,51.363,0,0,80589,-1.1683,298.51,54.615,0,0,1,12.727,9.727,0,0
0.94047,2.0288e+05,0.15765,51.353,0,0,80589,-1.1683,298.51,54.604,0,0,1,12.74,9.74,0,0
0.94047,2.0288e+05,0.15762,51.344,0,0,80590,-1.1682,298.51,54.594,0,0,1,12.753,9.753,0,0
0.94048,2.0288e+05,0.15759,51.335,0,0,80590,-1.1682,298.51,54.584,0,0,1,12.766,9.766,0,0
0.94048,2.0288e+05,0.15756,51.325,0,0,80591,-1.1682,298.52,54.574,0,0,1,12.779,9.779,0,0
0.94048,2.0288e+05,0.15753,51.316,0,0,80591,-1.1682,298.52,54.563,0,0,1,12.792,9.792,0,0
0.94049,2.0288e+05,0.1575,51.307,-1.6921e-18,0,80592,-1.1681,298.52,54.553,-1.7992e-18,0,1,12.805,9.805,0,0
0.94049,2.0288e+05,0.15747,51.297,0,0,80593,-1.1681,298.52,54.543,0,0,1,12.818,9.818,0,0
0.9405,2.0288e+05,0.15744,51.288,0,0,80593,-1.1681,298.52,54.533,0,0,1,12.831,9.831,0,0
0.9405,2.0288e+05,0.15741,51.279,0,0,80594,-1.168,298.52,54.523,0,0,1,12.844,9.844,0,0
0.94051,2.0288e+05,0.15739,51.27,-1.6938e-18,0,80594,-1.168,298.52,54.513,-1.8009e-18,0,1,12.857,9.857,0,0
0.94051,2.0288e+05,0.15736,51.261,0,0,80595,-1.168,298.52,54.503,0,0,1,12.87,9.87,0,0
0.94052,2.0288e+05,0.15733,51.251,0,0,80595,-1.168,298.52,54.493,0,0,1,12.883,9.883,0,0
0.94052,2.0289e+05,0.1573,51.242,0,0,80596,-1.1679,298.52,54.483,0,0,1,12.896,9.896,0,0
0.94053,2.0289e+05,0.15727,51.233,0,0,80596,-1.1679,298.52,54.473,0,0,1,12.909,9.909,0,0
0.94053,2.0289e+05,0.15724,51.224,0,0,80597,-1.1679,298.52,54.463,0,0,1,12.922,9.922,0,0
0.94054,2.0289e+05,0.15721,51.215,0,0,80598,-1.1678,298.52,54.453,0,0,1,12.935,9.935,0,0
0.94054,2.0289e+05,0.15718,51.206,0,0,80598,-1.1678,298.52,54.443,0,0,1,12.948,9.948,0,0
0.94055,2.0289e+05,0.15716,51.198,-1.2414e-18,0,80598,-1.1678,298.52,54.434,-1.3199e-18,0,1,12.961,9.961,0,0
0.94055,2.0289e+05,0.15713,51.19,0,0,80599,-1.1677,298.52,54.425,0,0,1,12.974,9.974,0,0
0.94055,2.0289e+05,0.15711,51.181,0,0,80599,-1.1677,298.52,54.416,0,0,1,12.987,9.987,0,0
0.94055,2.0289e+05,0.15708,51.173,0,0,80599,-1.1677,298.52,54.408,0,0,1,13,10,0,0
