"Pressure_Coefficient","Points:0","Points:1","Points:2"
-1.0729,0.2768,0.05785,0
-1.0736,0.27433,0.057693,0
-1.0765,0.27188,0.057537,0
-1.0804,0.26943,0.057381,0
-1.0785,0.26699,0.057225,0
-1.0718,0.26456,0.057057,0
-1.0677,0.26214,0.056886,0
-1.067,0.25972,0.056716,0
-1.0688,0.25732,0.056546,0
-1.0726,0.25492,0.056376,0
-1.0749,0.25253,0.056208,0
-1.0699,0.25015,0.056035,0
-1.0628,0.24777,0.055851,0
-1.0602,0.24541,0.055667,0
-1.0606,0.24305,0.055483,0
-1.0637,0.2407,0.055301,0
-1.0678,0.23836,0.055119,0
-1.0658,0.23603,0.054937,0
-1.0587,0.23371,0.054744,0
-1.0545,0.2314,0.054547,0
-1.0537,0.22909,0.054351,0
-1.0559,0.2268,0.054156,0
-1.0599,0.22451,0.053961,0
-1.0613,0.22223,0.053768,0
-1.056,0.21997,0.053569,0
-1.0499,0.21771,0.05336,0
-1.0481,0.21546,0.053153,0
-1.0494,0.21322,0.052946,0
-1.0533,0.21098,0.05274,0
-1.0574,0.20876,0.052535,0
-1.053,0.20654,0.052329,0
-1.0448,0.20434,0.052109,0
-1.042,0.20215,0.05189,0
-1.0426,0.19996,0.051672,0
-1.0462,0.19778,0.051454,0
-1.0509,0.19562,0.051238,0
-1.0487,0.19346,0.051022,0
-1.0416,0.19131,0.050794,0
-1.0382,0.18917,0.050564,0
-1.0386,0.18704,0.050336,0
-1.0421,0.18492,0.050108,0
-1.0469,0.18281,0.049882,0
-1.0457,0.18071,0.049656,0
-1.0386,0.17862,0.04942,0
-1.0343,0.17654,0.04918,0
-1.0342,0.17446,0.048942,0
-1.0375,0.1724,0.048704,0
-1.0425,0.17035,0.048468,0
-1.0413,0.1683,0.048232,0
-1.0338,0.16627,0.047987,0
-1.0291,0.16425,0.047737,0
-1.029,0.16223,0.047488,0
-1.0324,0.16023,0.047241,0
-1.0376,0.15824,0.046994,0
-1.0361,0.15625,0.046749,0
-1.029,0.15428,0.046493,0
-1.0255,0.15231,0.046235,0
-1.0263,0.15036,0.045978,0
-1.0307,0.14841,0.045722,0
-1.0363,0.14648,0.045467,0
-1.0328,0.14455,0.045214,0
-1.0241,0.14263,0.044947,0
-1.0216,0.14073,0.04468,0
-1.0234,0.13883,0.044414,0
-1.0286,0.13695,0.044149,0
-1.0322,0.13507,0.043886,0
-1.0269,0.1332,0.043621,0
-1.0196,0.13135,0.043344,0
-1.0186,0.1295,0.043069,0
-1.0219,0.12767,0.042795,0
-1.0277,0.12584,0.042523,0
-1.0275,0.12402,0.042252,0
-1.0211,0.12222,0.041973,0
-1.0175,0.12042,0.04169,0
-1.0191,0.11863,0.041408,0
-1.0245,0.11686,0.041128,0
-1.0287,0.11509,0.040849,0
-1.0233,0.11333,0.040569,0
-1.0153,0.11159,0.040277,0
-1.0146,0.10985,0.039987,0
-1.0188,0.10812,0.039698,0
-1.0254,0.1064,0.039411,0
-1.0224,0.1047,0.039125,0
-1.0134,0.103,0.038827,0
-1.0112,0.10131,0.038528,0
-1.0148,0.099635,0.03823,0
-1.0219,0.097967,0.037935,0
-1.0227,0.096309,0.037641,0
-1.0168,0.094661,0.037338,0
-1.015,0.093024,0.037032,0
-1.0195,0.091396,0.036728,0
-1.0276,0.089777,0.036425,0
-1.0294,0.088167,0.036125,0
-1.0231,0.086569,0.035816,0
-1.0205,0.084981,0.035502,0
-1.0252,0.083402,0.03519,0
-1.0337,0.081832,0.034879,0
-1.0337,0.080272,0.034571,0
-1.0252,0.078723,0.034252,0
-1.022,0.077184,0.033929,0
-1.0269,0.075655,0.033608,0
-1.0354,0.074134,0.033289,0
-1.0332,0.072623,0.032972,0
-1.0247,0.071123,0.032641,0
-1.025,0.069634,0.032311,0
-1.0321,0.068153,0.031983,0
-1.0386,0.066681,0.031656,0
-1.0338,0.065218,0.031328,0
-1.0273,0.063768,0.030989,0
-1.0315,0.062326,0.030652,0
-1.0404,0.060893,0.030317,0
-1.0383,0.059469,0.029984,0
-1.0269,0.058057,0.029639,0
-1.0246,0.056655,0.02929,0
-1.0321,0.055262,0.028943,0
-1.0376,0.053878,0.028598,0
-1.0311,0.052504,0.028249,0
-1.0265,0.051142,0.027889,0
-1.0347,0.049788,0.027531,0
-1.0459,0.048443,0.027176,0
-1.0444,0.047106,0.02682,0
-1.0408,0.045783,0.026452,0
-1.0512,0.044468,0.026085,0
-1.0643,0.043161,0.025721,0
-1.0574,0.041863,0.025358,0
-1.0454,0.04058,0.024975,0
-1.053,0.039305,0.024595,0
-1.0629,0.038038,0.024217,0
-1.0508,0.03678,0.023837,0
-1.0356,0.035538,0.023437,0
-1.0428,0.034304,0.023039,0
-1.0487,0.033078,0.022644,0
-1.0389,0.031863,0.022243,0
-1.0343,0.030661,0.021828,0
-1.0473,0.029467,0.021416,0
-1.0475,0.028281,0.021007,0
-1.0382,0.027109,0.020581,0
-1.0465,0.025947,0.020153,0
-1.0544,0.024793,0.019727,0
-1.0331,0.023651,0.019294,0
-1.0163,0.022526,0.018838,0
-1.0307,0.021409,0.018384,0
-1.016,0.0203,0.017933,0
-0.99178,0.019213,0.01745,0
-1.0068,0.018134,0.016968,0
-1.0014,0.017063,0.016489,0
-0.97855,0.016014,0.015982,0
-0.98772,0.014976,0.015468,0
-0.97618,0.013946,0.014958,0
-0.94023,0.012941,0.014416,0
-0.9392,0.01195,0.013864,0
-0.89939,0.010967,0.013315,0
-0.82972,0.010019,0.01272,0
-0.82211,0.0090874,0.012116,0
-0.76632,0.0081617,0.011515,0
-0.69857,0.0072853,0.010858,0
-0.69194,0.006415,0.010204,0
-0.6553,0.0055712,0.0095307,0
-0.66,0.0047707,0.0088161,0
-0.58408,0.0039757,0.0081064,0
-0.44014,0.0032784,0.0073125,0
-0.33878,0.002604,0.0065067,0
-0.17331,0.0019925,0.005665,0
-0.049599,0.0014574,0.0047778,0
0.097464,0.00095103,0.0038842,0
0.16917,0.00056362,0.002939,0
0.36763,0.00018737,0.0019984,0
0.59398,9.3354e-05,0.00099563,0
0.88022,9.3725e-05,-0.0009956,0
1.0007,0.00018812,-0.0019983,0
1.0881,0.00056505,-0.0029386,0
1.1191,0.00095313,-0.0038836,0
1.1387,0.0014587,-0.0047776,0
1.1365,0.0019928,-0.0056653,0
1.1176,0.0026023,-0.0065086,0
1.0971,0.0032738,-0.0073167,0
1.0632,0.0039681,-0.0081133,0
1.0276,0.004759,-0.0088273,0
1.0053,0.0055554,-0.0095465,0
0.96393,0.0063941,-0.010226,0
0.94133,0.0072588,-0.010887,0
0.90346,0.0081295,-0.011552,0
0.86845,0.0090487,-0.012162,0
0.85191,0.0099742,-0.012777,0
0.81062,0.010915,-0.013382,0
0.78473,0.011891,-0.013943,0
0.77014,0.012874,-0.014508,0
0.73595,0.013872,-0.015062,0
0.71558,0.014895,-0.015587,0
0.70158,0.015925,-0.016115,0
0.67129,0.016968,-0.016636,0
0.65241,0.018032,-0.017131,0
0.64197,0.019103,-0.017628,0
0.61182,0.020182,-0.018127,0
0.59306,0.021285,-0.018594,0
0.58802,0.022395,-0.019063,0
0.5626,0.023513,-0.019536,0
0.54305,0.024649,-0.019984,0
0.53839,0.025797,-0.020425,0
0.52585,0.026953,-0.020869,0
0.50496,0.028118,-0.02131,0
0.4935,0.0293,-0.021732,0
0.48721,0.030488,-0.022158,0
0.46791,0.031685,-0.022587,0
0.45125,0.032895,-0.023001,0
0.44459,0.034117,-0.023408,0
0.43531,0.035347,-0.023817,0
0.41402,0.036585,-0.024229,0
0.40146,0.037839,-0.024619,0
0.40046,0.039103,-0.025006,0
0.39137,0.040375,-0.025396,0
0.37217,0.041655,-0.025789,0
0.36264,0.04295,-0.026159,0
0.36352,0.044255,-0.02653,0
0.35528,0.045567,-0.026903,0
0.33962,0.046889,-0.027279,0
0.33027,0.048223,-0.02764,0
0.32847,0.049566,-0.027999,0
0.32034,0.050919,-0.028362,0
0.30581,0.052279,-0.028726,0
0.29488,0.053652,-0.029079,0
0.29275,0.055035,-0.029425,0
0.2875,0.056427,-0.029774,0
0.27617,0.057828,-0.030125,0
0.26286,0.059239,-0.030472,0
0.25912,0.060663,-0.030804,0
0.25919,0.062095,-0.031138,0
0.25203,0.063536,-0.031475,0
0.23982,0.064987,-0.031813,0
0.23229,0.066449,-0.032139,0
0.23197,0.067921,-0.032463,0
0.22711,0.069401,-0.032789,0
0.21843,0.070891,-0.033116,0
0.20655,0.07239,-0.033444,0
0.20163,0.073902,-0.033757,0
0.20186,0.075423,-0.034072,0
0.19541,0.076952,-0.03439,0
0.18563,0.078491,-0.034709,0
0.1755,0.08004,-0.035023,0
0.17296,0.081601,-0.035326,0
0.17301,0.083171,-0.035631,0
0.16719,0.08475,-0.035937,0
0.1583,0.086338,-0.036246,0
0.14979,0.087937,-0.036549,0
0.14793,0.089547,-0.036843,0
0.14748,0.091166,-0.037138,0
0.14202,0.092795,-0.037436,0
0.13408,0.094432,-0.037735,0
0.12578,0.09608,-0.03803,0
0.12319,0.097739,-0.038317,0
0.12266,0.099408,-0.038605,0
0.11723,0.10109,-0.038895,0
0.10986,0.10277,-0.039186,0
0.10019,0.10447,-0.039477,0
0.096697,0.10618,-0.039754,0
0.098097,0.1079,-0.040033,0
0.093837,0.10962,-0.040313,0
0.087497,0.11136,-0.040595,0
0.078317,0.11311,-0.040879,0
0.073174,0.11487,-0.04115,0
0.074218,0.11663,-0.041419,0
0.072053,0.11841,-0.04169,0
0.066704,0.1202,-0.041962,0
0.05966,0.12199,-0.042236,0
0.052349,0.1238,-0.042506,0
0.050371,0.12562,-0.042767,0
0.050438,0.12745,-0.043029,0
0.046134,0.12928,-0.043293,0
0.04018,0.13113,-0.043558,0
0.03164,0.13298,-0.043824,0
0.026607,0.13485,-0.044079,0
0.027498,0.13673,-0.044331,0
0.026012,0.13861,-0.044584,0
0.02113,0.14051,-0.044839,0
0.015202,0.14241,-0.045095,0
0.0066575,0.14433,-0.045351,0
0.0035606,0.14626,-0.045593,0
0.0056914,0.14819,-0.045836,0
0.0030909,0.15014,-0.04608,0
-0.0019145,0.15209,-0.046325,0
-0.0080165,0.15406,-0.046572,0
-0.015086,0.15603,-0.046816,0
-0.017182,0.15802,-0.047049,0
-0.016351,0.16001,-0.047284,0
-0.019509,0.16201,-0.047519,0
-0.024685,0.16403,-0.047756,0
-0.031165,0.16605,-0.047994,0
-0.037967,0.16808,-0.048227,0
