"Time_Iter","Inner_Iter",    "Cur_Time"    ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  ,"Cauchy[tavg[CD]]","Cauchy[tavg[CL]]"
        590,          49,              11.8,      -8.389922126,      -5.928416491,      -5.892991399,      -2.990447743,     0.03044463328,       2.629736417,       1.931308675,                 0,                 0,                 0,     -0.4830954621,       2.629736417,       1.931308675,                 0,      0.7344115033,       2.436547175,     -0.7896156078,      -2.018047453,      -2.401888216,     -0.8035503145,     0.03011007688,       2.575876632,    0.004325347295,                 0,                 0,                 0,    -0.00120137738,       2.575876632,    0.004325347295,                 0,    0.004632948893,       2.360374701,   0.0003516281266,   9.869495054e-05
        591,          49,             11.82,      -8.477588634,      -5.902160903,       -5.84693891,      -3.098879825,     0.03044463328,       2.618591795,       1.764464895,                 0,                 0,                 0,      -0.440754137,       2.618591795,       1.764464895,                 0,      0.6738220515,       2.401865389,      -0.867848658,      -1.991686897,      -2.355830995,      -0.899802324,     0.03011371336,       2.576184368,    0.004430947909,                 0,                 0,                 0,   -0.001227722492,       2.576184368,    0.004430947909,                 0,    0.004672480226,       2.360626384,   0.0003432233456,   9.377960619e-05
        592,          49,             11.84,      -8.391764518,      -5.928651576,      -5.859491777,      -2.952654919,     0.03044463328,       2.588273098,       1.329658328,                 0,                 0,                 0,     -0.3314768952,       2.588273098,       1.329658328,                 0,      0.5137241234,       2.358615444,     -0.7825376512,      -2.018170629,      -2.368392254,     -0.7547915916,     0.03011727164,       2.576485534,    0.004511010398,                 0,                 0,                 0,   -0.001247650604,       2.576485534,    0.004511010398,                 0,    0.004702318253,       2.360870587,   0.0003350754637,    8.61782018e-05
        593,          49,             11.86,       -8.26538921,      -6.019366714,      -5.938179397,      -2.800190905,     0.03044463328,       2.560202676,      0.6926458414,                 0,                 0,                 0,     -0.1718216827,       2.560202676,      0.6926458414,                 0,      0.2705433628,       2.336240323,     -0.6664142554,       -2.10899279,      -2.447100419,     -0.6163223768,     0.03012075421,        2.57678044,    0.004558606512,                 0,                 0,                 0,   -0.001259440055,        2.57678044,    0.004558606512,                 0,    0.004719829809,       2.361107785,   0.0003272271964,   7.772049192e-05
        594,          49,             11.88,      -8.185659414,      -6.194050291,      -6.101095234,      -2.716269359,     0.03044463328,       2.553078155,    -0.04918368138,                 0,                 0,                 0,     0.01380622953,       2.553078155,    -0.04918368138,                 0,    -0.01926446367,       2.320454081,     -0.6001473571,      -2.283820185,      -2.610036842,      -0.549947451,     0.03012416346,       2.577069382,    0.004572117683,                 0,                 0,                 0,   -0.001262697884,       2.577069382,    0.004572117683,                 0,    0.004724402861,       2.361338523,   0.0003197123311,   7.009991114e-05
        595,          49,              11.9,      -8.158244516,      -6.344496385,      -6.309869376,      -2.692587276,     0.03044463328,       2.573824928,     -0.7808135323,                 0,                 0,                 0,       0.196639602,       2.573824928,     -0.7808135323,                 0,     -0.3033669943,       2.334935835,     -0.5816481651,      -2.434362957,      -2.818826207,       -0.53732075,     0.03012750169,       2.577352619,    0.004554888478,                 0,                 0,                 0,   -0.001258271479,       2.577352619,    0.004554888478,                 0,    0.004717317358,        2.36156335,   0.0003125452335,   6.811054662e-05
        596,          49,             11.92,      -8.181630046,      -6.196525538,      -6.216060986,      -2.725248189,     0.03044463328,       2.614669443,      -1.391388992,                 0,                 0,                 0,      0.3489748765,       2.614669443,      -1.391388992,                 0,     -0.5321471881,       2.346613297,     -0.6048697988,      -2.286403122,      -2.725017344,     -0.5691860521,     0.03013077109,       2.577630342,    0.004514221758,                 0,                 0,                 0,   -0.001247995892,       2.577630342,    0.004514221758,                 0,    0.004701361756,       2.361782771,   0.0003057166179,   7.049492408e-05
        597,          49,             11.94,      -8.259041519,      -6.023855191,      -6.011903205,      -2.821093726,     0.03044463328,       2.656163118,      -1.791455763,                 0,                 0,                 0,      0.4485010832,       2.656163118,      -1.791455763,                 0,     -0.6744524655,       2.397081325,     -0.6728972471,      -2.113659083,      -2.520844869,     -0.6525800518,     0.03013397376,       2.577902657,    0.004459926247,                 0,                 0,                 0,   -0.001234329691,       2.577902657,    0.004459926247,                 0,    0.004680275139,       2.361997202,    0.000299196838,   6.950270076e-05
        598,          49,             11.96,      -8.385022259,      -5.929304801,      -5.894257055,      -2.984483379,     0.03044463328,       2.675336952,      -1.922669251,                 0,                 0,                 0,      0.4807038286,       2.675336952,      -1.922669251,                 0,     -0.7186643345,        2.40986164,     -0.7850578673,      -2.018974201,         -2.403178,     -0.7978826222,     0.03013711174,       2.578169602,    0.004402667347,                 0,                 0,                 0,   -0.001219942151,       2.578169602,    0.004402667347,                 0,    0.004658115365,       2.362206951,   0.0002929446761,   6.532595789e-05
        599,          49,             11.98,      -8.480934493,      -5.905217131,      -5.848547317,       -3.10468759,     0.03044463328,       2.661083839,      -1.762678383,                 0,                 0,                 0,      0.4400816501,       2.661083839,      -1.762678383,                 0,     -0.6623911493,       2.412333198,     -0.8707013121,      -1.994762031,      -2.357454165,      -0.904837107,     0.03014018695,       2.578431184,    0.004352371678,                 0,                 0,                 0,   -0.001207314405,       2.578431184,    0.004352371678,                 0,     0.00463865314,       2.362412233,    0.000286917624,   5.858617557e-05
        600,          49,                12,      -8.399993602,      -5.931991374,      -5.859537621,      -2.962464694,     0.03044463328,       2.623669741,      -1.335824052,                 0,                 0,                 0,      0.3327987028,       2.623669741,      -1.335824052,                 0,     -0.5091433691,       2.382289912,     -0.7897424434,      -2.021508704,      -2.368442798,     -0.7632094998,     0.03014320127,       2.578687429,    0.004316900975,                 0,                 0,                 0,   -0.001198408422,       2.578687429,    0.004316900975,                 0,    0.004624872943,       2.362613194,   0.0002810796841,   5.019870951e-05
        601,          49,             12.02,      -8.271146261,      -6.019082424,      -5.935168954,      -2.806313924,     0.03044463328,       2.583908613,     -0.7084029279,                 0,                 0,                 0,      0.1755423826,       2.583908613,     -0.7084029279,                 0,      -0.274159436,       2.397081325,     -0.6710397226,      -2.108689592,      -2.444086032,     -0.6209578173,     0.03014615649,       2.578938414,    0.004301151938,                 0,                 0,                 0,   -0.001194442823,       2.578938414,    0.004301151938,                 0,    0.004618634922,       2.362809946,   0.0002754045885,    4.12135519e-05
        602,          49,             12.04,      -8.189624774,       -6.18963357,      -6.096377594,      -2.720227573,     0.03044463328,        2.56089437,     0.02740277509,                 0,                 0,                 0,   -0.008590057675,        2.56089437,     0.02740277509,                 0,     0.01070047067,       2.378874526,     -0.6030150717,      -2.279375013,      -2.605309301,     -0.5524894996,     0.03014905432,       2.579184282,    0.004306664437,                 0,                 0,                 0,   -0.001195795992,       2.579184282,    0.004306664437,                 0,    0.004620525437,       2.363002578,   0.0002698747728,   3.375855281e-05
        603,          49,             12.06,      -8.159620193,      -6.352811645,        -6.3108663,      -2.693539039,     0.03044463328,       2.564924368,      0.7587573924,                 0,                 0,                 0,     -0.1913681066,       2.564924368,      0.7587573924,                 0,      0.2958205715,       2.397148497,     -0.5819330884,      -2.442651971,      -2.819810161,     -0.5369140317,     0.03015189643,       2.579425223,     0.00433174139,                 0,                 0,                 0,   -0.001202037145,       2.579425223,     0.00433174139,                 0,    0.004629899098,       2.363191167,   0.0002644783456,   3.150663674e-05
        604,          49,             12.08,      -8.181961379,      -6.221187773,      -6.231540854,      -2.724865188,     0.03044463328,       2.589757197,       1.375901517,                 0,                 0,                 0,     -0.3453664368,       2.589757197,       1.375901517,                 0,       0.531285913,       2.397144481,     -0.6043268153,      -2.311055215,       -2.74048607,     -0.5677984035,      0.0301546844,        2.57966145,    0.004372012508,                 0,                 0,                 0,   -0.001212068236,        2.57966145,    0.004372012508,                 0,    0.004645090825,       2.363375785,   0.0002592067961,   3.418263142e-05
        605,          49,              12.1,      -8.255773967,      -6.034597746,      -6.020448489,      -2.816336263,     0.03044463328,       2.615974393,       1.787551375,                 0,                 0,                 0,      -0.447801877,       2.615974393,       1.787551375,                 0,      0.6833214347,          2.443839,     -0.6691524803,      -2.124402878,      -2.529385498,     -0.6473493328,     0.03015741976,       2.579893168,     0.00442131928,                 0,                 0,                 0,   -0.001224345934,       2.579893168,     0.00442131928,                 0,    0.004663753401,       2.363556503,   0.0002540548976,   3.739038819e-05
        606,          49,             12.12,      -8.379032304,       -5.93382018,      -5.899413736,      -2.975704754,     0.03044463328,       2.629045867,        1.93234839,                 0,                 0,                 0,     -0.4834086121,       2.629045867,        1.93234839,                 0,      0.7349998773,       2.436547175,     -0.7792212171,      -2.023501947,      -2.408339771,     -0.7893745224,       0.030160104,       2.580120565,    0.004472765719,                 0,                 0,                 0,   -0.001237144707,       2.580120565,    0.004472765719,                 0,    0.004683259543,         2.3637334,   0.0002490223024,      3.846836e-05
        607,          49,             12.14,       -8.47680545,      -5.902395352,      -5.848517726,      -3.100737105,     0.03044463328,       2.619526673,       1.788317723,                 0,                 0,                 0,     -0.4467709481,       2.619526673,       1.788317723,                 0,      0.6826873504,       2.401865389,     -0.8669420481,      -1.991968015,       -2.35744085,     -0.9014011665,     0.03016273853,       2.580343807,    0.004519771784,                 0,                 0,                 0,   -0.001248820234,       2.580343807,    0.004519771784,                 0,    0.004701103685,       2.363906574,   0.0002441150099,   3.773941539e-05
        608,          49,             12.16,      -8.402290135,      -5.924592605,      -5.856305046,      -2.967076571,     0.03044463328,       2.590136826,       1.372969968,                 0,                 0,                 0,     -0.3423486439,       2.590136826,       1.372969968,                 0,      0.5300762314,       2.374401686,     -0.7921284632,      -2.014151544,       -2.36523808,     -0.7678663749,     0.03016532472,        2.58056305,    0.004556982059,                 0,                 0,                 0,   -0.001258036316,        2.58056305,    0.004556982059,                 0,    0.004715246898,       2.364076167,   0.0002393448848,    3.57345529e-05
        609,          49,             12.18,      -8.274038299,      -6.011102096,      -5.929462575,      -2.809800974,     0.03044463328,       2.561169568,      0.7489554475,                 0,                 0,                 0,     -0.1859247842,       2.561169568,      0.7489554475,                 0,      0.2924271227,       2.336240323,     -0.6735735749,      -2.100763537,       -2.43841753,     -0.6239138272,     0.03016786389,       2.580778449,     0.00458091624,                 0,                 0,                 0,    -0.00126392697,       2.580778449,     0.00458091624,                 0,    0.004724363597,       2.364242363,   0.0002347265316,   3.309840414e-05
        610,          49,              12.2,      -8.190009055,      -6.176391586,      -6.083973723,      -2.720579483,     0.03044463328,       2.551793399,      0.0116303757,                 0,                 0,                 0,   -0.001403141238,       2.551793399,      0.0116303757,                 0,    0.004557726228,       2.320454081,     -0.6030616877,      -2.266195309,      -2.592951756,     -0.5523640996,     0.03017035731,       2.580990153,    0.004590293767,                 0,                 0,                 0,    -0.00126617691,       2.580990153,    0.004590293767,                 0,    0.004727965791,       2.364405379,   0.0002302723652,   3.048908659e-05
        611,          49,             12.22,      -8.158454624,      -6.341854267,      -6.296905324,         -2.692293,     0.03044463328,        2.57065679,     -0.7252219004,                 0,                 0,                 0,      0.1827556136,        2.57065679,     -0.7252219004,                 0,     -0.2821154124,       2.334935835,     -0.5810093462,      -2.431763226,      -2.805901005,     -0.5359480495,      0.0301728062,       2.581198293,    0.004586016108,                 0,                 0,                 0,   -0.001265016384,       2.581198293,    0.004586016108,                 0,    0.004726397682,       2.364565445,   0.0002259878837,   2.934194876e-05
        612,          49,             12.24,      -8.177729442,      -6.212999094,      -6.234529459,      -2.720343999,     0.03044463328,       2.610527592,      -1.349405302,                 0,                 0,                 0,      0.3385100204,       2.610527592,      -1.349405302,                 0,     -0.5169090364,       2.362399539,     -0.6009843116,      -2.302927035,      -2.743527604,     -0.5643036667,     0.03017521175,       2.581402973,    0.004570840108,                 0,                 0,                 0,   -0.001261138836,       2.581402973,    0.004570840108,                 0,    0.004720711086,        2.36472278,   0.0002218691552,   3.030829893e-05
        613,          49,             12.26,      -8.250727504,      -6.034319554,      -6.025402932,       -2.81074578,     0.03044463328,       2.652902505,      -1.769057376,                 0,                 0,                 0,      0.4429448187,       2.652902505,      -1.769057376,                 0,      -0.666838443,        2.38670072,     -0.6653552262,      -2.124180824,      -2.534388419,     -0.6432041271,      0.0301775751,       2.581604257,      0.0045488168,                 0,                 0,                 0,   -0.001255560086,       2.581604257,      0.0045488168,                 0,    0.004712449576,       2.364877566,   0.0002179034232,   3.000293443e-05
        614,          49,             12.28,      -8.373494075,       -5.93332469,      -5.900467584,      -2.968990008,     0.03044463328,       2.674701595,      -1.923209008,                 0,                 0,                 0,      0.4808875043,       2.674701595,      -1.923209008,                 0,     -0.7190368492,        2.40986164,     -0.7745603063,      -2.023054729,      -2.409433815,     -0.7836499267,     0.03017989734,       2.581802173,     0.00452459679,                 0,                 0,                 0,   -0.001249444372,       2.581802173,     0.00452459679,                 0,    0.004703381916,       2.365029946,   0.0002140723325,   2.839782366e-05
        615,          49,              12.3,      -8.479311887,      -5.905387594,       -5.85015801,       -3.10547478,     0.03044463328,       2.663229172,      -1.786315074,                 0,                 0,                 0,       0.446038462,       2.663229172,      -1.786315074,                 0,     -0.6707327677,       2.412333198,     -0.8697199174,      -1.994987573,      -2.359110239,     -0.9063226054,     0.03018217955,       2.581996731,    0.004502712697,                 0,                 0,                 0,   -0.001243924883,       2.581996731,    0.004502712697,                 0,     0.00469522916,       2.365180024,   0.0002103562355,   2.565555574e-05
        616,          49,             12.32,      -8.410516783,      -5.927984309,      -5.856478912,      -2.977093326,     0.03044463328,       2.627014833,      -1.378610303,                 0,                 0,                 0,      0.3435326678,       2.627014833,      -1.378610303,                 0,      -0.524782078,       2.389251115,     -0.7999987882,      -2.017548296,      -2.365429288,     -0.7773229842,     0.03018442274,       2.582187943,    0.004486941882,                 0,                 0,                 0,    -0.00123994459,       2.582187943,    0.004486941882,                 0,    0.004689424527,       2.365327877,   0.0002067378023,    2.20879934e-05
        617,          49,             12.34,      -8.279870232,       -6.00891587,      -5.926129068,      -2.816041027,     0.03044463328,       2.586987073,     -0.7643069511,                 0,                 0,                 0,      0.1895390619,       2.586987073,     -0.7643069511,                 0,     -0.2954428954,       2.397081325,     -0.6788864477,      -2.098562905,      -2.435090893,     -0.6293995575,     0.03018662792,       2.582375845,    0.004479832404,                 0,                 0,                 0,   -0.001238138073,       2.582375845,    0.004479832404,                 0,    0.004686935223,       2.365473563,   0.0002032037932,   1.809833467e-05
        618,          49,             12.36,      -8.193827249,      -6.173511025,      -6.080747096,      -2.724445501,     0.03044463328,       2.562221726,     -0.0332129578,                 0,                 0,                 0,    0.006565292314,       2.562221726,     -0.0332129578,                 0,    -0.01296256193,       2.378874526,     -0.6064396814,      -2.263291346,      -2.589724119,     -0.5556037577,     0.03018879603,         2.5825605,    0.004482445274,                 0,                 0,                 0,    -0.00123876753,         2.5825605,    0.004482445274,                 0,     0.00468816442,       2.365617131,   0.0001997449141,   1.463859431e-05
        619,          49,             12.38,      -8.160021424,      -6.347811529,      -6.297093451,      -2.693464412,     0.03044463328,       2.564025567,      0.7026301269,                 0,                 0,                 0,     -0.1773546569,       2.564025567,      0.7026301269,                 0,      0.2740339784,       2.397148497,     -0.5822315992,      -2.437694956,      -2.806083539,      -0.536644384,     0.03019092801,       2.582741995,    0.004494330779,                 0,                 0,                 0,   -0.001241717368,       2.582741995,    0.004494330779,                 0,    0.004692940623,       2.365758628,   0.0001963546053,   1.343372663e-05
        620,          49,              12.4,      -8.178225216,      -6.239007821,      -6.250303163,      -2.720157602,     0.03044463328,       2.587697707,       1.332923517,                 0,                 0,                 0,      -0.334658063,       2.587697707,       1.332923517,                 0,      0.5151001655,       2.412930723,      -0.601361899,      -2.328925165,      -2.759295797,     -0.5639908659,     0.03019302475,       2.582920432,    0.004513722137,                 0,                 0,                 0,   -0.001246543086,       2.582920432,    0.004513722137,                 0,    0.004700590068,       2.365898095,   0.0001930279785,   1.443510969e-05
        621,          49,             12.42,      -8.247685728,      -6.046520968,      -6.033905003,       -2.80630703,     0.03044463328,       2.614123285,       1.763956816,                 0,                 0,                 0,     -0.4419520196,       2.614123285,       1.763956816,                 0,      0.6747795052,          2.443839,     -0.6625104263,      -2.136381416,      -2.542889875,     -0.6390662557,     0.03019508711,        2.58309591,    0.004537900619,                 0,                 0,                 0,   -0.001252562932,        2.58309591,    0.004537900619,                 0,    0.004710075882,       2.366035571,   0.0001897616898,     1.6425192e-05
        622,          49,             12.44,      -8.367924336,      -5.938125244,      -5.906142455,      -2.960768089,     0.03044463328,       2.628514505,       1.931531808,                 0,                 0,                 0,     -0.4832596813,       2.628514505,       1.931531808,                 0,       0.734837797,       2.445368198,     -0.7696446418,      -2.027866674,      -2.415116138,     -0.7763118857,     0.03019711594,        2.58326852,    0.004563665799,                 0,                 0,                 0,   -0.001258975706,        2.58326852,    0.004563665799,                 0,    0.004720178086,       2.366171101,   0.0001865546721,   1.748411004e-05
        623,          49,             12.46,      -8.474492133,      -5.902774617,      -5.850396473,      -3.100136135,     0.03044463328,       2.621194145,       1.810529817,                 0,                 0,                 0,     -0.4523810891,       2.621194145,       1.810529817,                 0,      0.6907270951,         2.4145183,     -0.8655891701,      -1.992400609,      -2.359365954,     -0.9018657518,     0.03019911205,       2.583438347,    0.004587835472,                 0,                 0,                 0,   -0.001264985823,       2.583438347,    0.004587835472,                 0,    0.004729684375,       2.366304739,   0.0001834089594,   1.769874641e-05
        624,          49,             12.48,      -8.412854416,      -5.920883138,      -5.853408664,      -2.981926272,     0.03044463328,       2.592766099,        1.41505936,                 0,                 0,                 0,     -0.3529199178,       2.592766099,        1.41505936,                 0,      0.5457720851,       2.374401686,     -0.8027068554,      -2.010482564,      -2.362387041,      -0.782508459,     0.03020107622,        2.58360547,    0.004607701977,                 0,                 0,                 0,   -0.001269917309,        2.58360547,    0.004607701977,                 0,    0.004737563408,       2.366436565,   0.0001803297046,   1.726339592e-05
        625,          49,              12.5,      -8.283077503,      -6.000982906,      -5.920781747,      -2.819926831,     0.03044463328,       2.562908156,      0.8044842609,                 0,                 0,                 0,      -0.199840612,       2.562908156,      0.8044842609,                 0,      0.3138950801,       2.336240323,     -0.6819696333,      -2.090676388,      -2.429780764,     -0.6330069525,     0.03020300921,        2.58376997,    0.004621383846,                 0,                 0,                 0,    -0.00127330151,        2.58376997,    0.004621383846,                 0,    0.004743098189,       2.366566681,   0.0001773239403,   1.644317354e-05
        626,          49,             12.52,      -8.194680525,       -6.16029143,      -6.068137838,      -2.725273628,     0.03044463328,       2.551387435,     0.07210754694,                 0,                 0,                 0,    -0.01653673499,       2.551387435,     0.07210754694,                 0,      0.0282620922,       2.320454081,     -0.6070694903,      -2.250127294,      -2.577159871,     -0.5560663342,     0.03020491176,       2.583931926,    0.004628031018,                 0,                 0,                 0,   -0.001274928081,       2.583931926,    0.004628031018,                 0,    0.004745964452,       2.366695211,   0.0001743983308,   1.553080922e-05
        627,          49,             12.54,       -8.15912997,      -6.350235559,      -6.287584122,      -2.692497656,     0.03044463328,       2.568153944,       -0.66885978,                 0,                 0,                 0,      0.1686696842,       2.568153944,       -0.66885978,                 0,     -0.2604438031,       2.334935835,     -0.5815416881,      -2.440180579,      -2.796624356,     -0.5358702979,     0.03020678459,       2.584091413,    0.004627865666,                 0,                 0,                 0,   -0.001274854847,       2.584091413,    0.004627865666,                 0,    0.004746246903,       2.366822289,   0.0001715567881,   1.483639659e-05
        628,          49,             12.56,      -8.174834808,      -6.232143867,      -6.255055669,      -2.716511887,     0.03044463328,       2.607025784,      -1.305749724,                 0,                 0,                 0,      0.3276179585,       2.607025784,      -1.305749724,                 0,     -0.5008580013,       2.362399539,     -0.5986292924,      -2.322116111,      -2.764099265,     -0.5610891205,     0.03020862838,       2.584248489,    0.004622065614,                 0,                 0,                 0,   -0.001273378314,       2.584248489,    0.004622065614,                 0,    0.004744394843,       2.366948044,   0.0001687989663,   1.515511472e-05
        629,          49,             12.58,      -8.242784195,      -6.045881784,      -6.038242791,      -2.800853596,     0.03044463328,       2.650264815,      -1.744641121,                 0,                 0,                 0,      0.4368749865,       2.650264815,      -1.744641121,                 0,     -0.6582893571,        2.38670072,     -0.6585510089,      -2.135791184,      -2.547274151,      -0.634680778,      0.0302104438,       2.584403197,    0.004612519521,                 0,                 0,                 0,   -0.001270972187,       2.584403197,    0.004612519521,                 0,    0.004741127896,       2.367072591,   0.0001661202047,   1.492117351e-05
        630,          49,              12.6,       -8.36244858,      -5.939835435,      -5.908174669,      -2.954224129,     0.03044463328,       2.674686552,      -1.921964695,                 0,                 0,                 0,      0.4806169162,       2.674686552,      -1.921964695,                 0,     -0.7185756753,        2.40986164,      -0.764744014,      -2.029612861,       -2.41718638,     -0.7703545918,      0.0302122315,       2.584555561,    0.004601499232,                 0,                 0,                 0,   -0.001268205273,       2.584555561,    0.004601499232,                 0,    0.004737310114,       2.367196023,    0.000163512826,   1.408406668e-05
        631,          49,             12.62,      -8.475803494,      -5.905534738,      -5.851892566,      -3.103198672,     0.03044463328,       2.665880789,      -1.808808224,                 0,                 0,                 0,      0.4517008656,       2.665880789,      -1.808808224,                 0,     -0.6785030416,       2.412333198,     -0.8668318418,      -1.995178876,      -2.360888074,     -0.9047200632,     0.03021399212,       2.584705591,    0.004591302757,                 0,                 0,                 0,   -0.001265652159,       2.584705591,    0.004591302757,                 0,    0.004733814037,       2.367318411,   0.0001609681363,   1.268586601e-05
        632,          49,             12.64,      -8.420792288,      -5.923745312,      -5.853401177,      -2.991921109,     0.03044463328,       2.630736289,      -1.421035338,                 0,                 0,                 0,      0.3541690382,       2.630736289,      -1.421035338,                 0,     -0.5401663953,       2.389251115,     -0.8100250833,      -2.013342046,      -2.362393114,     -0.7916316908,     0.03021572627,       2.584853303,    0.004583921056,                 0,                 0,                 0,   -0.001263809948,       2.584853303,    0.004583921056,                 0,    0.004731395053,       2.367439812,   0.0001584782566,   1.084751809e-05
        633,          49,             12.66,      -8.288985565,      -5.999396741,      -5.917511462,      -2.826307759,     0.03044463328,       2.590132169,     -0.8200726033,                 0,                 0,                 0,      0.2034949247,       2.590132169,     -0.8200726033,                 0,     -0.3166141917,       2.389255131,     -0.6871280733,      -2.089066799,       -2.42651283,     -0.6383602076,     0.03021743453,       2.584998718,    0.004580774313,                 0,                 0,                 0,   -0.001263032476,       2.584998718,    0.004580774313,                 0,    0.004730592258,        2.36756027,   0.0001560371458,   8.745225148e-06
        634,          49,             12.68,      -8.198777509,      -6.156683586,       -6.06495606,      -2.729429119,     0.03044463328,       2.563306032,    -0.09408992528,                 0,                 0,                 0,     0.02178049217,       2.563306032,    -0.09408992528,                 0,    -0.03670647364,       2.378874526,     -0.6105274981,      -2.246485582,      -2.573971796,     -0.5593673778,     0.03021911748,       2.585141877,    0.004582550247,                 0,                 0,                 0,   -0.001263490102,       2.585141877,    0.004582550247,                 0,    0.004731667086,       2.367679824,   0.0001536406639,   6.936168081e-06
        635,          49,              12.7,      -8.160824213,      -6.343158677,      -6.284018865,      -2.693856956,     0.03044463328,       2.562711501,       0.645537773,                 0,                 0,                 0,     -0.1631053411,       2.562711501,       0.645537773,                 0,       0.251896389,       2.397148497,     -0.5827213227,      -2.433067001,      -2.793047376,     -0.5365642975,     0.03022077569,        2.58528283,    0.004589159893,                 0,                 0,                 0,   -0.001265158904,        2.58528283,    0.004589159893,                 0,     0.00473458568,       2.367798502,   0.0001512860229,   6.228945718e-06
        636,          49,             12.72,      -8.174854214,      -6.255003148,       -6.27047642,      -2.715811479,     0.03044463328,       2.585137549,       1.288209026,                 0,                 0,                 0,     -0.3235183907,       2.585137549,       1.288209026,                 0,      0.4983135333,       2.412930723,     -0.5984136968,      -2.344956797,      -2.779507649,     -0.5601468362,     0.03022240968,       2.585421639,    0.004599808343,                 0,                 0,                 0,   -0.001267838616,       2.585421639,    0.004599808343,                 0,    0.004739045063,       2.367916331,   0.0001489712245,   6.629073546e-06
        637,          49,             12.74,      -8.239939202,      -6.058685587,      -6.049876078,      -2.796690393,     0.03044463328,       2.611885558,       1.738369927,                 0,                 0,                 0,     -0.4356068602,       2.611885558,       1.738369927,                 0,      0.6655612924,          2.443839,     -0.6559420801,      -2.148586664,      -2.558899366,     -0.6308891018,        0.03022402,       2.585558362,    0.004613161762,                 0,                 0,                 0,   -0.001271194589,       2.585558362,    0.004613161762,                 0,    0.004744536718,        2.36803333,   0.0001466949375,   7.947880263e-06
        638,          49,             12.76,      -8.356930956,      -5.943537719,      -5.913578146,      -2.946074624,     0.03044463328,       2.628449355,       1.929109517,                 0,                 0,                 0,     -0.4827112743,       2.628449355,       1.929109517,                 0,      0.7339344445,       2.445368198,     -0.7600364578,       -2.03332296,      -2.422589392,     -0.7633478865,     0.03022560715,       2.585693058,    0.004627579558,                 0,                 0,                 0,   -0.001274815976,       2.585693058,    0.004627579558,                 0,    0.004750435481,       2.368149517,   0.0001444568497,   8.809654639e-06
        639,          49,             12.78,      -8.470465895,      -5.903760282,      -5.852641887,      -3.096701747,     0.03044463328,       2.623978861,       1.831879843,                 0,                 0,                 0,     -0.4577780764,       2.623978861,       1.831879843,                 0,      0.6981305642,         2.4145183,      -0.862593344,      -1.993422564,      -2.361647192,     -0.8996407495,     0.03022717162,       2.585825779,    0.004641373721,                 0,                 0,                 0,    -0.00127828063,       2.585825779,    0.004641373721,                 0,    0.004756098562,       2.368264913,   0.0001422581397,   9.234461685e-06
        640,          49,              12.8,       -8.42270833,      -5.916733888,      -5.850474686,      -2.996517401,     0.03044463328,       2.596460334,       1.457518493,                 0,                 0,                 0,     -0.3635850637,       2.596460334,       1.457518493,                 0,       0.561348261,       2.374401686,      -0.812840426,      -2.006357199,      -2.359487038,     -0.7972629473,      0.0302287139,       2.585956577,    0.004653056306,                 0,                 0,                 0,   -0.001281216956,       2.585956577,    0.004653056306,                 0,    0.004760959547,       2.368379548,   0.0001401015968,   9.300691252e-06
        641,          49,             12.82,      -8.292368814,      -5.990738938,      -5.912015703,      -2.830494234,     0.03044463328,       2.565678859,      0.8610878854,                 0,                 0,                 0,        -0.2140254,       2.565678859,      0.8610878854,                 0,      0.3356179525,       2.336240323,     -0.6909245722,      -2.080448426,      -2.421046389,     -0.6429520985,     0.03023023446,       2.586085502,    0.004661540565,                 0,                 0,                 0,   -0.001283354095,       2.586085502,    0.004661540565,                 0,    0.004764604659,       2.368493463,   0.0001379911037,   9.129469685e-06
        642,          49,             12.84,      -8.199677431,      -6.142999712,      -6.052230455,      -2.730331401,     0.03044463328,       2.552343371,      0.1340381476,                 0,                 0,                 0,    -0.03203385094,       2.552343371,      0.1340381476,                 0,     0.05251571914,       2.320454081,     -0.6117421451,      -2.232850852,      -2.561283394,     -0.5605653257,     0.03023173375,       2.586212608,    0.004666270117,                 0,                 0,                 0,   -0.001284554065,       2.586212608,    0.004666270117,                 0,       0.004766822,       2.368606708,   0.0001359305352,   8.864254683e-06
        643,          49,             12.86,      -8.159947238,      -6.341275748,      -6.271311081,      -2.692882629,     0.03044463328,       2.566800382,     -0.6108528256,                 0,                 0,                 0,      0.1541735603,       2.566800382,     -0.6108528256,                 0,     -0.2379822092,       2.334935835,     -0.5826421988,       -2.43123953,      -2.780382021,     -0.5365081031,     0.03023321222,       2.586337943,    0.004667262411,                 0,                 0,                 0,   -0.001284822444,       2.586337943,    0.004667262411,                 0,    0.004767618478,       2.368719339,   0.0001339224844,   8.648809817e-06
