"Pressure_Coefficient","Points:0","Points:1","Points:2"
-0.031434,0.65829,-0.013668,0
-0.031463,0.65578,-0.013769,0
-0.031326,0.65327,-0.013869,0
-0.031612,0.65075,-0.01397,0
-0.031693,0.64824,-0.01407,0
-0.031912,0.64573,-0.014171,0
-0.03185,0.64322,-0.014271,0
-0.031786,0.6407,-0.014372,0
-0.031854,0.63819,-0.014472,0
-0.031802,0.63568,-0.014573,0
-0.031798,0.63317,-0.014673,0
-0.031887,0.63065,-0.014774,0
-0.03155,0.62814,-0.014874,0
-0.031309,0.62563,-0.014975,0
-0.031615,0.62312,-0.015075,0
-0.031528,0.6206,-0.015176,0
-0.031871,0.61809,-0.015276,0
-0.031855,0.61558,-0.015377,0
-0.031874,0.61307,-0.015477,0
-0.032355,0.61055,-0.015578,0
-0.032715,0.60804,-0.015678,0
-0.032877,0.60553,-0.015779,0
-0.032667,0.60302,-0.015879,0
-0.032292,0.6005,-0.01598,0
-0.032165,0.59799,-0.01608,0
-0.032181,0.59548,-0.016181,0
-0.03215,0.59296,-0.016281,0
-0.03219,0.59045,-0.016382,0
-0.031918,0.58794,-0.016482,0
-0.031984,0.58543,-0.016583,0
-0.032259,0.58291,-0.016683,0
-0.032278,0.5804,-0.016784,0
-0.032172,0.57789,-0.016884,0
-0.032144,0.57538,-0.016985,0
-0.032161,0.57286,-0.017085,0
-0.031997,0.57035,-0.017186,0
-0.031882,0.56784,-0.017286,0
-0.031751,0.56533,-0.017387,0
-0.032622,0.56281,-0.017487,0
-0.032884,0.5603,-0.017588,0
-0.032017,0.55779,-0.017688,0
-0.032561,0.55528,-0.017789,0
-0.032301,0.55276,-0.017889,0
-0.032101,0.55025,-0.01799,0
-0.032178,0.54774,-0.01809,0
-0.032398,0.54523,-0.018191,0
-0.032358,0.54271,-0.018291,0
-0.031993,0.5402,-0.018392,0
-0.031777,0.53769,-0.018492,0
-0.031273,0.53518,-0.018593,0
-0.030702,0.53266,-0.018693,0
-0.030429,0.53015,-0.018794,0
-0.030462,0.52764,-0.018894,0
-0.030824,0.52513,-0.018995,0
-0.030769,0.52261,-0.019095,0
-0.02994,0.5201,-0.019196,0
-0.028102,0.51759,-0.019296,0
-0.026579,0.51508,-0.019397,0
-0.025406,0.51256,-0.019497,0
-0.027533,0.51005,-0.019598,0
-0.032905,0.50754,-0.019698,0
-0.036796,0.50503,-0.019799,0
-0.022816,0.50251,-0.019899,0
0.090331,0.49749,-0.019899,0
0.091423,0.49497,-0.019799,0
0.089375,0.49246,-0.019698,0
