"Pressure_Coefficient","Points:0","Points:1","Points:2"
-0.028591,0.80585,-0.0077659,0
-0.028593,0.80378,-0.0078488,0
-0.028594,0.8017,-0.0079318,0
-0.028595,0.79962,-0.008015,0
-0.028596,0.79754,-0.0080984,0
-0.028597,0.79545,-0.0081819,0
-0.028597,0.79336,-0.0082655,0
-0.028597,0.79127,-0.0083493,0
-0.028597,0.78917,-0.0084332,0
-0.028596,0.78707,-0.0085172,0
-0.028595,0.78497,-0.0086013,0
-0.028593,0.78286,-0.0086856,0
-0.028591,0.78075,-0.0087699,0
-0.028589,0.77864,-0.0088543,0
-0.028586,0.77653,-0.0089388,0
-0.028582,0.77441,-0.0090234,0
-0.028578,0.7723,-0.0091081,0
-0.028573,0.77018,-0.0091928,0
-0.028568,0.76806,-0.0092776,0
-0.028562,0.76594,-0.0093625,0
-0.028556,0.76382,-0.0094474,0
-0.02855,0.76169,-0.0095323,0
-0.028543,0.75957,-0.0096173,0
-0.028535,0.75744,-0.0097023,0
-0.028528,0.75532,-0.0097874,0
-0.028519,0.75319,-0.0098724,0
-0.028511,0.75106,-0.0099575,0
-0.028502,0.74894,-0.010043,0
-0.028493,0.74681,-0.010128,0
-0.028483,0.74468,-0.010213,0
-0.028473,0.74256,-0.010298,0
-0.028462,0.74043,-0.010383,0
-0.028451,0.73831,-0.010468,0
-0.02844,0.73618,-0.010553,0
