"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,   "mdot_outlet"  
          0,           0,         420,      -1.907811655,      -325.6557474
          0,           0,         421,      -1.855898781,       -325.656369
          0,           0,         422,      -1.834547438,      -325.6512011
          0,           0,         423,      -1.825530801,      -325.6446901
          0,           0,         424,       -1.82055648,      -325.6332586
          0,           0,         425,      -1.843606506,       -325.626469
          0,           0,         426,       -1.92055358,      -325.6268549
          0,           0,         427,      -2.047011732,       -325.625982
          0,           0,         428,      -2.188244723,      -325.6209637
          0,           0,         429,      -2.316619969,      -325.6118214
          0,           0,         430,      -2.400438715,      -325.6022021
          0,           0,         431,      -2.392189214,      -325.5955596
          0,           0,         432,      -2.272456273,      -325.5941854
          0,           0,         433,      -2.125203994,      -325.5963465
          0,           0,         434,      -2.026475525,      -325.5998849
          0,           0,         435,      -1.970041884,      -325.6040911
          0,           0,         436,      -1.950870875,      -325.6099769
          0,           0,         437,      -1.956968236,      -325.6121709
          0,           0,         438,      -1.987116348,      -325.6162341
          0,           0,         439,      -2.028878517,      -325.6187878
          0,           0,         440,      -2.076660084,      -325.6193522
          0,           0,         441,      -2.126572189,      -325.6187072
          0,           0,         442,      -2.175973099,      -325.6192544
          0,           0,         443,      -2.221735892,      -325.6207704
          0,           0,         444,      -2.260419693,      -325.6234437
          0,           0,         445,      -2.304379488,      -325.6275276
          0,           0,         446,      -2.368898877,       -325.633508
          0,           0,         447,      -2.470155076,      -325.6387758
          0,           0,         448,      -2.615785567,      -325.6422886
          0,           0,         449,      -2.647663035,      -325.6444747
          0,           0,         450,      -2.458815592,       -325.645957
          0,           0,         451,      -2.286181249,      -325.6475846
          0,           0,         452,      -2.165740897,      -325.6504624
          0,           0,         453,       -2.08643701,      -325.6534525
          0,           0,         454,      -2.024032156,      -325.6549957
          0,           0,         455,      -1.974914936,      -325.6574147
          0,           0,         456,      -1.919947726,      -325.6599487
          0,           0,         457,      -1.871040066,      -325.6659806
          0,           0,         458,       -1.82660155,      -325.6731385
          0,           0,         459,      -1.778214806,      -325.6740174
          0,           0,         460,      -1.720802852,      -325.6666907
          0,           0,         461,      -1.668560082,      -325.6569749
          0,           0,         462,      -1.653177826,      -325.6415576
          0,           0,         463,      -1.686004208,      -325.6157718
          0,           0,         464,      -1.773433081,      -325.5882739
          0,           0,         465,      -1.932575783,      -325.5627292
          0,           0,         466,      -2.092868664,      -325.5545527
          0,           0,         467,      -1.940221983,      -325.5554655
          0,           0,         468,      -1.771350709,      -325.5638188
          0,           0,         469,      -1.698220512,      -325.5761162
          0,           0,         470,      -1.691598753,      -325.5954291
          0,           0,         471,      -1.718923249,      -325.6187871
          0,           0,         472,      -1.760835183,      -325.6310336
          0,           0,         473,      -1.830595545,      -325.6357201
          0,           0,         474,      -1.938065979,      -325.6428438
          0,           0,         475,      -2.062311659,      -325.6502903
